,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.5750756129866978,1.8124040537310584,0.5251688098596594,0.7341589171503831,0.32327245283796824,0.48283344096441605,-84.25779364863924
0,0.8066558996766213,0.5383528776112321,0.8131186021392001,1.2002323053071984,0.4810009897620882,0.6648805985422054,1002.1741886278852
0,1.234040792765959,1.3283118445480502,0.6283974922214216,0.7166790092635232,0.29623399240938214,0.41548977556230005,219.76910229576134
0,1.361467539377841,1.2749658985509607,0.9008911551041993,1.121556439631065,0.3645283046559784,0.36530832679756686,553.4252811596549
0,1.6346164782948418,1.311728503585418,0.6562251878327442,0.976300276922246,0.35145996709324034,0.4538233262930455,279.2027684890913
0,0.4808368854737178,1.3641184715219197,0.5868120439587627,0.9440156074062377,0.1790113740693421,0.503221467470743,382.9239114626528
0,1.4352187845161435,1.623518660772086,0.5,0.7281626277442264,0.3017489589053647,0.3440660803379466,-84.10279126340845
0,1.8128942251127123,0.9196540883424081,0.5,0.8242494929703568,0.4033349628914613,0.5196062995976687,144.5559071554688
0,0.9964603327505613,1.206633207148491,0.755140253665233,1.0232804837517386,0.2900532519741487,0.36119188340345487,566.4183236730927
0,1.6789734946273198,1.6757092142605818,0.5221428593458672,0.7730713474316883,0.28893897015205317,0.4156724216355996,-67.06727014510777
0,1.9542492901697577,1.7616590627517998,0.6234560744501795,0.8137513591883455,0.2828243052376458,0.4609774658369226,-53.4526507257237
0,0.8781451933053596,0.6688024995995656,0.6389089201030861,1.5960728047848147,0.34524664761607265,0.40458811129677535,674.3914475280658
0,2.273156453859189,1.0165925408725822,0.7714116757665547,1.0753644159366373,0.3162790381891375,0.5072478516835809,343.85704226702205
0,1.590411688846759,1.0081385804670098,0.5962418220332878,1.0586797601811384,0.3213205315949983,0.3530772720836043,381.11646078134464
0,1.229877784146593,0.7933984733965562,0.6717930773203296,0.9333608701267118,0.34115339182439475,0.38003923416313634,536.7158915706603
0,0.7049668820798194,0.5451181961641804,0.705749726070483,1.3309420681883446,0.3143235990656517,0.12016717862489601,943.6480179334005
0,1.9300743159136589,1.0705427563671286,0.6825840395361106,0.9407637445703342,0.3637997304355418,0.3607160755770401,319.1497675821788
0,1.2338478128057042,1.2345567243170243,0.6867498470857886,0.8646407782661626,0.3604305277840157,0.4155877503083908,384.0240452093564
0,1.6772090861441775,0.8689104324104451,0.7272666338487247,1.4013324565643,0.2937089129295717,0.4986837062744262,598.9089326719934
