,Drift Rate Speed,Drift Rate Accuracy,BSpeed,BAcc,Collapse Speed,Collapse Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.549198651901063,0.8336370730079826,0.6604016485862813,1.1521010995691663,0.04941900405851166,0.008899756450036123,0.4037432732440159,0.4543873667887361,619.7460212252649
0,1.5609918216141372,0.8466965700506405,0.763143968814274,1.1584134536305286,0.016216493130309206,0.0,0.3706614310892818,0.3240528841129273,667.9493126417387
0,1.2035629188895027,0.5965433654629166,0.5666780116557552,0.8702264454644926,0.055642612036303774,0.0,0.3860101419233466,0.42387379487215354,525.2548831843877
0,1.0768900216065218,0.7593901250403357,0.6801558794549205,0.9483719651644988,0.06779660306854308,0.0037585820736076095,0.3599615805779651,0.29048088535609556,618.0142302412655
0,0.4816350723746382,0.40116821553584064,1.2136402203258623,1.7204370597388143,0.10169506856786746,0.22800635169159755,0.12452222320381434,0.10862994758985367,1282.0625414196281
0,2.1943382112834664,1.1713508584774475,0.6834073385407233,0.9381016536665183,0.8190597665895974,0.0,0.3212356741667404,0.3943465467689558,106.3550042395084
0,1.8357658244109092,1.1206882151614532,0.913562758460585,0.9995520145513659,0.566666667390494,0.0,0.3367851085803176,0.45661690728959425,340.15324915093345
0,1.0117180991227837,0.6926649777560431,0.7389971989080437,1.0369810446469958,0.08955223082918876,0.00722764121507051,0.3521655342355852,0.4414152992602768,757.6829911862324
0,1.0651488556281015,0.5341496547213997,0.7988566040902696,1.6083707740030748,0.148461089898688,0.1490376205241409,0.4803946448447896,0.40795306973200907,876.9424121157302
0,0.8512042966185045,0.9765325464822094,0.906135914316752,0.9737863260043484,0.11513284327051454,0.0008360437079126815,0.30632753943995294,0.46863492201604295,747.0730618527007
0,2.115598813405156,1.1440463587290213,0.764516138885561,1.1422348003403116,0.7142857076832823,0.1592918829301905,0.47615785854924686,0.4974112264922815,189.05144759334888
0,0.8430812703165222,0.9260868379961331,0.5090915763147246,1.0547131179804548,0.5230397906915965,0.09358582905173685,0.3336372625515431,0.5900569095803364,263.7668265837699
0,1.7861547894810452,1.2521412403835268,0.5340927804461058,0.8060957485050388,0.14155472508771916,8.557771123740565e-05,0.45743213773684205,0.5486977469152092,135.7871643574676
0,1.6075535504594893,1.404158417350371,0.6244664913021696,0.7699855857072597,0.650923134630581,0.00025131085432716915,0.32506967807642057,0.48122184053042155,-112.41137061500889
0,0.7907693904852656,0.5306421867756366,0.9031592426458994,1.3008130580801873,0.19592450321670257,0.0869558984221652,0.4719754009179273,0.6101533023061176,1001.0862651205515
0,1.240864849366539,1.3483464350415597,0.6470173275572138,0.6892814097300395,0.2074058163927069,0.0,0.30600730625325306,0.42857998537386777,213.85949948937935
0,1.4294813976028335,1.3120859059333214,0.8942338878089007,1.1354540164842106,0.011449227897943563,0.0,0.3862016673639995,0.361054174614645,563.1839268856454
0,1.6418448452744636,1.291279353047454,0.6374434444213404,0.9309893158610798,0.049444167566310426,0.0036560517721677677,0.3653655358815001,0.47545124325784116,282.9920868522577
0,0.4592462273164135,1.33860946115475,0.6799796648921359,0.9031360563824218,0.3931249600301945,0.00021383586784451403,0.18977722650576562,0.5150715794756879,335.14355788504224
0,1.318161755221336,1.6571763433940798,0.5054282106371009,0.6751153875914002,0.4559857551393989,0.0005703725157741868,0.3171117676083303,0.36157929813957485,-123.02355311165168
0,1.628805623696782,0.9373728698359314,0.5614245875402153,0.8190697760661294,1.029326703103235,0.00011403619480233807,0.4083273703471715,0.516709396815326,74.61990609828213
0,1.0264197466355787,1.2189675262547472,0.8280887196709119,1.0141800854604734,0.21373946894141108,0.001431820791109465,0.29159097067384127,0.36052699823657963,560.4860296385395
0,1.5825354003078609,1.7404244351992646,0.6290237511460705,0.8711655732416871,0.7872340600779199,0.41025636751984795,0.2856394129366808,0.4145548734670028,-72.72159739534617
0,1.86549103425202,1.7930453992705728,0.6960821420870951,0.8153898209203261,0.6370718173538725,0.08397149973382567,0.29442261276677095,0.477311441132814,-101.6794351785566
0,0.8418979801894979,0.5986808057503232,0.8095265700247226,2.3433206363777503,0.5957444830027935,0.331632506892224,0.3366909269048392,0.12146627954638617,618.6114407044246
0,2.309575982897475,1.0217810264937117,0.825766703087639,1.0762177665011552,0.3187806293182703,0.002580403481655544,0.3296750338141948,0.49168853611304986,319.8626950104122
0,1.4541519818223156,1.0120043277352282,0.7247582493826276,1.0403120493931857,0.7777777713855939,0.0,0.32772349681410173,0.3536037780830127,349.5677054268637
0,1.211964072843785,0.8069436407159699,0.796111098727642,0.9075903099605562,0.4936709068199022,0.0,0.346829889467742,0.40837089839443313,501.4818097071244
0,0.7094979432555952,0.5685804978708284,0.6946924935525661,1.5347371466084305,0.07692306985371956,0.16922823154854524,0.33106301174546854,0.13400884457258366,919.9180888424846
0,2.128253514243853,1.0740667192100182,0.6157411377690982,0.9214610385133926,0.007188632344272706,0.0,0.3810503617302,0.36365633186316304,376.8678158083806
0,1.2085592145503643,1.1745291317761253,0.7536229265735516,0.8739483499831842,0.2917841283174139,0.0013376206360588038,0.36840202406149225,0.4174098945015249,379.1711016029226
0,1.6262625321520954,0.8661849806892199,0.806989292179839,1.6179293668956645,0.3981481425820921,0.13382950704125424,0.2929936469757255,0.4322173156489208,578.8627784234324
