,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,aprimeSpeed,lamSpeed,kSpeed,Boundary Separation Accuracy,aprimeAcc,lamAcc,kAcc,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.13439346784102835,0.19315472613640905,1.003987128760105,0.38919188165588703,0.17755986110499178,2.392568438055543,1.0085688688186432,0.3882789763091723,0.19259427779307725,2.07073590221928,0.10727609597593124,0.1017498864119038,-476.42561769128815
0,0.6073844179341749,1.3033155321481165,1.0010938451311837,0.3551075557201054,0.1890684867268669,2.6848936696287704,1.0131523656032322,0.21708269270489303,0.8376940033583438,0.7437615262337997,0.15355396056876902,0.2477397067100235,-331.1632314498152
0,0.3866319742691813,0.8164418703390814,1.0824422498345143,0.010837748636026934,0.5173535358175602,0.2933826196628031,1.0283968282258618,0.3962813134101464,0.2716544495122589,3.840939560818488,0.1644689460953611,0.15308617803264368,-385.4903110579187
0,0.013307111879772215,0.5015044971562184,1.0506391323585207,0.336367069346906,0.08267619806355012,1.331115693432406,1.0869229193168515,0.47352272248953725,0.10118858970809662,2.2567929115381307,0.1235476392841715,0.12090430312957612,-281.6179542943303
0,1.0558857686081273,1.1759682687660358,1.2026357064399957,0.3565668849871091,0.21372553059739563,2.2901091612219426,1.0331404744195878,0.3701956586468296,0.2143349846876692,3.0392787092985185,0.2330629766482597,0.2651825922596431,-1604.402049925578
0,0.07469720202089772,0.6075584732706302,1.1295852516837608,0.41232846768470616,0.15792636433685323,2.485055212826641,1.0299996820807817,0.36926974616379965,0.12034716700627929,0.5020075275670035,0.11169855992775762,0.1818120708111043,156.52692631867714
0,0.4596714419917767,0.511641417062985,1.0916220010739814,0.22910628812280653,0.1705559959468559,1.4786360976759496,1.0130502835122368,0.2138493930548836,0.26209393721177043,2.469875001247085,0.1072951267413862,0.10309022639310084,-1726.2206745049687
0,0.39059320049113117,0.911857542698941,1.969990662372516,0.23006236118278492,0.016917537022648033,0.25234366116528134,1.0093714955093929,0.39941006874517065,0.38744556620440673,3.604248082032996,0.12562800612102903,0.129131957753004,221.16615814239643
0,2.0676594086095617,1.992796516060189,1.1335997906493214,0.30196421241976323,0.29474895956685154,1.8882434801637051,1.1204320426322307,0.3029419530531767,0.24690939445184967,2.0857040261376034,0.33574675932075215,0.35816410139296717,-2736.7010126607615
0,0.31279211490170544,0.5665132039578133,1.0248020085726242,0.26712569881644743,0.24092839378772812,3.131341079220773,1.0222616434029657,0.29548034326827255,0.25177535676215246,2.7781863406927187,0.10258901783507268,0.1377618611540098,-1509.3495581496668
0,0.22488934259467586,0.1626644225858751,1.2438508048941066,0.24544562341545306,0.04460848162081277,0.4080720133788933,1.0777377158238166,0.38996971330822316,0.11662486772010028,1.0844898919153565,0.1488822137810803,0.11994805900570366,-620.0127949226768
0,0.2748247173963605,0.6666252282429921,1.009822912293764,0.31960607938850716,0.2920217393562405,2.016215523183727,1.0069087762135767,0.3795467809207721,0.3862783723202228,2.3930458673875608,0.1036393468708729,0.13784382562109165,516.3290753199707
0,0.01150735732676944,0.22999848019008873,3.6057553885083955,0.35706213338926074,0.011664905411983173,4.5562934347862285,1.0593076166201145,0.23914602243518646,0.05168498179293857,0.20339087644274478,0.17487957258242698,0.164037449639357,-908.1571667555024
0,0.10489480814710461,0.3811664792616427,1.0100433585407051,0.293011960934897,0.21812859615446767,1.868306853928251,1.0088400748050008,0.312586223122147,0.3561164398053184,3.8735830011155183,0.10357498089365802,0.11289085287092998,-157.90719047033082
0,0.20302262589067352,0.6883325583728506,3.774100687574631,0.39383288576538095,0.02618347454503704,4.878669167456662,1.1527975530455183,0.504895774859586,0.5025245756981284,4.989416923148806,0.15386154389571632,0.10455113092047863,113.73782726055359
0,0.5091683963049455,0.6834496406732989,1.0690136840735756,0.26829279094302466,0.2175811564809527,3.246322999971544,1.0271130356425588,0.35331711847037073,0.23106097534779313,2.6450337119709135,0.10631914987175717,0.11884540145227951,-794.3862881921406
0,0.7395317951437996,1.3967626017393888,1.0100542176578582,0.27781511473758547,0.194665974118159,3.4621569656683744,1.1714505161582895,0.03188740371312693,0.4572329541155714,0.7160512181457195,0.11739440862885164,0.1987847401565246,-837.6870746171171
0,0.09191611274275013,0.02445367574075874,1.0461076288679882,0.20983971794519585,0.23506909210797233,3.9586396058275537,1.0019571811863142,0.239075669449202,0.23012208694671976,3.9828500015640502,0.1023130559055393,0.1339113035622163,-1205.332545141721
0,0.2850556868668467,0.5277663086153351,1.0081878605326335,0.38174891399231337,0.15923930186644766,1.9316835670885264,1.0059887601139883,0.36448301499187225,0.2863001768003925,2.489451445664122,0.10498236046090897,0.13356554781297986,-52.55719530875881
0,0.11935354863682274,0.2357420284459865,1.0075621632493788,0.33666513542484555,0.23596132007375345,2.3567146003949135,2.398266995897793,0.5595110531181167,0.011231525659806866,4.541975568127702,0.10179930975051282,0.17957914035536654,347.2579255309998
0,0.13889455761667158,0.10605871488951557,1.0034058117264548,0.37988940170314134,0.16469735878714598,2.129619816455198,2.725890647717625,0.4026528068130053,0.042405391326009956,0.6986279297241438,0.10726016538043259,0.10338630770726281,-109.69124788377007
0,0.4066487088333898,0.2566987744385837,1.0189761815327152,0.2048625811628728,0.12296797495275884,0.4270175855209096,1.0304540258466903,0.20423262291523694,0.1372252018805308,0.27249055445538367,0.15421306768066934,0.16364073908826665,-16.713354037608127
0,0.14841652775619263,0.15295130804833912,1.009079097474284,0.3397713543468577,0.24076198887280165,2.563625231540655,1.003321737415382,0.41851617704295674,0.271078320614592,2.465084293145435,0.10835034486656764,0.10656824404128679,237.5811754295985
0,0.04692783798781841,0.5139803048881091,1.149540811128766,0.3515563814162128,0.17029806693355942,1.6256590675230895,1.0211906995693052,0.4686060525987664,0.5535248629420911,2.9767117598238393,0.10773550963315831,0.16178703026239916,489.0602229592639
