,Drift Rate,Boundary Separation,Self-excitation,Non-decision Time,BIC
29,2.471937665257409,0.67790716777166,-2.1547586092417945,0.48344983202335723,-576.7195981571246
30,1.9670745260618347,0.8293267350121001,-2.977091813341277,0.9786191776486721,959.5658079316414
31,1.9015176909750318,0.3782515094179246,-10.0,0.7016901507305288,-457.9700214364309
32,2.966255976498497,0.6333357150983931,-4.145536970357655,0.5386769857412114,-639.8168109283803
33,0.7049698978333465,1.5724043560172567,0.24443900372906724,0.43438692310698457,3171.6547530317343
34,0.7947888940917299,0.9504936515300788,-1.0164136816023497,0.47888680194958033,2680.467004704178
35,0.20414754644521904,2.7391539364099673,0.8575664043782523,0.7137390474968683,3102.74272811275
36,0.7962057674034343,1.3346658999909204,0.15189387403010451,0.8045938575239258,2807.085000593214
37,2.6383284304263492,1.6887923623376977,-0.8079739493787738,0.3379649638627336,856.3335848096268
38,0.5907425043777762,0.9133028632562294,0.47136256586923286,0.8584641299149625,2176.6812650247853
39,2.2212867382507353,1.4160552152415595,1.267761136994785,0.4519320433027077,1.559388707341796
40,2.845718641484506,0.445656609837606,-6.037765248648684,0.700654685592703,-1178.2408865409711
41,1.47874600795697,1.7465921748545439,-0.08618803896738013,0.8241443388000892,1901.1383198753765
42,0.11138422657318649,0.7349761790015278,-0.5967219690626276,0.5735792549905868,2252.6266543354686
43,2.307291479079014,0.38077647273692716,-9.590179583705178,0.4605926690667267,-780.6038081702123
44,2.6608475823391746,1.6777200190304624,0.19444498957763842,0.3045006965612422,137.12750774475762
45,0.22295475608396945,2.900110340361019,0.8355733615364157,0.5323506086236145,3306.152855833687
46,0.38907681678945566,2.551188863894633,0.7894812966181155,0.09824805084888016,3625.98028830729
47,3.0359482794211003,0.4351416824296239,-7.392546762154641,0.12841163763099628,-1392.6818472782516
48,2.882320182629188,0.5287528740771141,-3.1195374845991095,0.1953132773818121,-1132.3538448171807
49,1.8925853585501933,2.0482910741769738,0.3973749918288682,0.499355830277165,1078.319873286152
50,2.6205530495680445,1.587523536864048,1.3505208166622877,0.43063902227439455,-293.3534530467389
51,2.4847981628646765,1.5284863413413323,-0.08661021447612495,0.659935486127922,357.1921993355183
52,0.49773226074700944,0.4767534893308212,-0.4269002861391084,0.6234579081679286,310.3508635674677
53,1.3077402548624235,1.0131659737736574,0.45136537179087566,0.6220997134298948,1248.8385415297503
54,0.8085873332629143,0.608040139267576,0.05405187060246564,0.5452738163968462,874.1817297700436
55,1.0090379279412518,1.0241079587577788,-0.06282298526045464,0.8357984192761685,2010.542693954652
56,1.0130046679459181,0.7099222060315565,-1.447655196691863,0.7065917255921259,1495.4140397156793
57,0.4851012362257157,0.7847041424602473,-0.350744081931709,0.4366027413843481,2170.1204951079203
58,1.1176022491475013,0.7603244716016835,-0.5809638789771233,0.17489551196226139,1329.4519168450483
59,3.1819622873644184,1.3630086463091438,-1.0259596095404473,0.14250533306802743,-3.428384178765434
60,0.3544334486363612,1.8470583899425401,0.6560738262290825,0.7478403427292228,3476.6881564932796
61,3.94294261154124,1.12494271729684,-2.49462133304866,0.18514639727100168,-390.33880050731807
62,0.7231943779166347,1.6495755899181288,0.10473820911726062,0.33155603025928293,3191.6845212830735
63,0.2707796760929779,0.7969698359840212,-0.6667405536887435,0.72622088069078,2557.9817421209195
64,2.2793541786884215,0.6214657726178419,-3.2804461144219585,0.9328552372497939,-149.61519687514044
65,3.0699775236459343,1.5853797052851444,-0.8086953718252509,0.6014402474814,272.192831653546
66,2.411549750191511,1.2084673793895266,-1.1747956180127859,0.4889504908608333,607.3486858294336
67,0.03644078510663738,2.2302942384406093,0.8527798370253448,0.40429674895587175,3600.185258284589
68,1.4111761778184522,1.6913011292684375,-0.4200450752190447,0.213747205493716,2276.148949515674
69,1.2320825760258531,1.2563517544203997,-0.16534259787630556,0.8163658477004722,1931.9734306867472
70,0.22730433557978225,2.847126896588561,0.7935317232281411,0.2665445482367964,3418.618852537081
71,1.2330279274659464,1.3944681242766197,-0.11729289001613293,0.9120264526481563,2048.5819917188232
72,3.4157129912513122,1.3033756892876576,-2.0862952021541923,0.5364771252755763,309.82757663907796
73,1.724540067679498,0.9267100957920197,-0.7604071166437285,0.8567629209400462,822.3104231400622
74,1.8073492415821613,0.8629878151383851,-0.9551015321028989,0.31712069782767316,637.3616040071892
75,1.5626159847414647,0.7007532966007378,0.2079322618579686,0.14214982425318973,371.45611133992054
76,0.300798686710306,0.8712803641556317,-0.5051008224505934,0.9329408513615784,2818.9431805392915
77,1.8707952371370353,1.5937099243557924,0.08946079452135886,0.38753086488342703,1039.678942653472
78,3.647959861343284,1.4682804244321648,-1.6839303333788507,0.9564025491054885,156.27223410146775
79,3.1261348607704735,1.2918545655910776,-2.6628879396954614,0.8984784853249344,1071.409774457155
80,1.8374793352482297,0.7043675587282263,1.4072692897010122,0.6852451580207092,-149.18877043833402
81,1.8445364892525058,1.6546392870234239,0.09691775896748958,0.5816299454897897,1136.355080076552
82,1.0708064560464097,1.913546185425219,0.17808774646508882,0.15287166142668374,2564.475701227124
83,0.8939869442082472,1.0229643592983182,-0.47730775607565856,0.8214731369851569,2409.09187207093
84,0.7262169557113026,1.80236285007626,0.21987111755785863,0.8453441080440607,2812.908977596792
85,2.631497671410755,1.3731693019351967,-1.4625394255940354,0.556504876277269,869.1288696639973
86,1.0019698530991468,1.41415903169449,-0.0951094098920041,0.25123939615593427,2582.7342360578027
87,2.8688562049306587,1.678281335593906,-0.19433123805761116,0.41024651043761323,149.11225777567108
88,3.265788792763366,1.2019637293431826,-2.222007751125572,0.6863599093925458,296.20992828643426
89,2.422890293616298,1.538785356228625,-0.03837044240613788,0.6535600906094653,388.15256267971745
90,0.03209981545699524,0.5064854107181918,-1.4710349846296318,0.5278812106294958,849.002219124669
91,0.17554901068487092,0.8723851920783577,0.31397466409012936,0.3275206295501463,2461.5888750529607
92,3.0751507793130513,1.8703945955931345,-0.5924149796800147,0.49238598208742795,407.93336759962403
93,0.5382795686841547,0.41350698497726834,-4.985223611507026,0.8398425112221951,391.29878521082856
94,1.4184886155433645,0.9696975999283769,0.19205104846268842,0.7127299984041003,1091.9086809422383
95,2.2047881056221628,1.8429353960952346,0.6225332495481387,0.39983080182286596,489.689356733824
96,1.7864474007281914,1.091713465060692,-0.23831322603840918,0.1812046769293072,811.3762138397743
97,1.4560422433121798,1.2559437107051064,0.18290819055130453,0.5523852422104303,1353.8871760299944
98,2.36946974340104,0.9533962890692234,-1.282122317867597,0.3609735793119959,202.32678339981055
99,2.2495868060996607,0.5151904675927375,-0.3383131902974632,0.8431924409094171,-863.7609814699653
