,Drift Rate,Self-excitation,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.0888477145838371,1.2027140026534413,0.6829273214681217,2.199731423607184,0.4042771543815413,0.2535741163136457,617.5305886974965
0,1.138677968715447,-2.1646204588792792,0.612870089897573,0.8629251335117867,0.3809594018550765,0.40529100816591923,671.1341280998608
0,0.8106669321004114,1.843510539667102,0.60496750866632,1.3692139986749123,0.384556660209905,0.34488413481849034,524.0281492279895
0,0.9865961892458746,1.9907229428481852,0.7835114373957994,1.7243419017240214,0.3421660369402251,0.21512261317079096,575.4936192184488
0,0.4539614747699637,0.9027997264578219,1.469207065806439,2.0366001188725544,0.10798928309646161,0.12097724015258837,1276.0789933205256
0,1.4679380882806243,1.63496295209844,0.522188797806495,1.5274157633176428,0.33391921730756113,0.30383894063179445,145.5391524237426
0,1.4525496325426828,1.7400330556700112,0.782904518395585,2.004804044995253,0.3573089421433483,0.31878102187019874,348.95887783288174
0,0.8360968055143676,1.4648986172534526,0.7934228565349781,1.8496809755768497,0.35068976117825174,0.2556257965628193,748.7081798067165
0,0.7170594291452801,0.9213451366257933,0.8153996049375145,2.3518671443167034,0.4732849937440814,0.29398230626471383,886.1669947354887
0,1.095687415812989,1.9951252350355684,1.343200827177174,1.8104644386929876,0.27969397058723766,0.32524899424993364,712.3788483399346
0,1.4879420618598571,1.7965291641610848,0.632642900542884,2.0223192659921483,0.4846977390802536,0.3946782758142424,222.94840196860042
0,1.0382277629073677,2.1305085536205155,0.5000012472332305,1.8707904045412682,0.33346958215060973,0.5071454379792321,267.1500060305978
0,1.5459347780567623,2.3769582104322624,0.556499564569517,1.5020698356778674,0.4545608214809616,0.43490793104357844,129.2968971485298
0,1.7661798522073147,2.7444518111037075,0.6092114904999621,1.6866813931592755,0.3293180289817009,0.35936817180338265,-122.96527226252677
0,0.6985291698293297,1.2182767005987003,0.9437296966956814,2.804879716723976,0.4737549444335826,0.31784176729157854,999.8651331872517
0,1.351109207906799,3.273400903365537,0.8096212094626329,1.1333881075374537,0.2919562886933428,0.3757548991582895,201.69632864397494
0,1.3950444557010344,1.442238981431289,1.0977146416814794,2.1547802375916616,0.35538487787673007,0.1757511118103458,537.3546081670435
0,1.547487461430287,1.9986997558540291,0.7352571163913102,1.9475109232295846,0.35845458578212397,0.32688979752558733,256.5255752123569
0,1.0794295319371674,1.809525501598246,0.6736428910551902,1.2612208151118984,0.18491970188683454,0.4476974877138527,384.7902352968248
0,1.627868228143146,3.652684793476715,0.5034276861472997,1.1433842092531021,0.3135524364297251,0.31486225980064647,-130.6097591632917
0,1.2166085818478787,2.0814329310784707,0.504881175833706,1.6467787655644162,0.4035521507292851,0.36496794744382055,138.67221233969897
0,1.1982215441307533,1.7330087038211273,0.9114761288160707,1.7511034389541487,0.2912392943034638,0.25765725903765807,548.139628562876
0,1.8495160160180573,5.105690269529723,0.6983531616996133,3.8988435228557328,0.2862828072423689,0.24960758920392406,-74.5241751953837
0,1.9207747023357913,3.3491424689335645,0.720166434219252,1.4674781609276402,0.2955230230003364,0.41973978243195453,-100.27996796026646
0,0.7056246879400412,0.5747759495441105,0.6261215941586538,2.541296838868257,0.35082919857958256,0.17381081228411988,663.2212858611481
0,1.42127199285974,1.4502248078229794,0.7376110701330001,2.058367667281518,0.32667338473670265,0.3343590774678339,364.24128469445145
0,1.2938593251702177,1.5021878334403593,0.5934684453674146,2.2139403958595403,0.3344975511038514,0.1346470102937951,369.6904949910582
0,1.032200786796606,1.9056846263585758,0.7472117456270104,1.4986438100785593,0.3578197412537905,0.31022770502514907,510.5311052899957
0,0.6891968726072427,1.2590724807147722,0.7892230374721692,2.3086085845757145,0.3285265123588492,0.10016052457715052,888.0035495468862
0,1.5495916924233506,1.8845856610422136,0.6646806429583036,1.8628720368467384,0.3782071647172912,0.21763547042239206,382.3252664178748
0,1.2984155274333766,1.963216394717019,0.7771385622472597,1.588981995843554,0.37170588118088477,0.2847337184807701,364.3652957552335
0,1.0909722033551443,0.901169942463098,0.6938955590320437,2.7553869736478673,0.3057821955859046,0.22804203918287386,605.4859719873401
