,Drift Rate Speed,Drift Rate Accuracy,BSpeed,BAcc,Collapse Speed,Collapse Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.2776901769115203,0.2829926936538012,1.3328780158475917,2.0845201791079075,0.27647129719171415,0.11161787229996771,0.6853326786101526,0.9889156784314111,669.7251280323557
0,0.19490396782539396,0.19427633184520773,3.508079278336911,4.279834398333209,0.6700001203165029,0.09581552928444928,0.14221634113991266,0.41113905912558135,903.9133636689779
0,0.09844713960085967,0.1745290531373816,1.5054618366098245,3.309326779659852,0.27736602697863566,0.07471821384103257,0.11590211102743386,0.5325275241198681,884.8678438929314
0,0.003355735262829542,0.09762708909926121,1.5699261770874433,5.8564714183820445,0.5333333873394968,0.1578336606153426,0.6055646777967927,0.8303603434819975,850.3723377490713
0,0.24265263748232707,0.22136698953013553,1.8688970437085066,2.2297173466682665,0.3018365200877227,0.2504416298097314,0.10998863006259324,0.7939603095302257,717.8016916687772
0,0.24502057642469696,0.14274499862296738,1.2773634692102003,2.195029525779969,0.403846165886861,0.08707777919567065,0.13834596231414997,0.10834576189609596,684.3233467735192
0,0.22567308987952364,0.12109072869895326,1.532254560793114,2.1925303718097595,0.042760648901462826,0.09322059092729877,0.9256312011199692,0.7545661948458274,834.2114368133426
0,0.22146029874521153,0.20037210680345355,1.5767896319269392,5.835854592331131,0.2694799090995697,0.146859549761728,0.5878003371875096,0.9071311028699652,885.4951835024618
0,0.23471941443788089,0.13331777857374075,2.1445023252144484,1.9296249237354204,0.26000000880809065,0.3990906899739064,0.11474590766445902,0.6881270574556865,676.7003344723178
0,0.0,0.025671324261950935,1.13177921171309,1.2711976572155756,0.20930232572851035,0.33497501693027587,0.28034898836707495,0.43363746038307915,493.33848496713296
0,0.2326005288116241,0.1654457094646981,0.8941369067704519,3.4879031843416244,0.20000004434217694,0.21729379911556249,0.29210960671033886,0.22214170314025788,673.5158670084401
0,0.196802971083045,0.16537644333396578,3.3921069237149895,4.244746934397658,0.1520627368815134,0.17581201192155566,0.919102416355081,0.726781370116454,1057.9606492149019
0,0.3276051271434728,0.1570337504653767,0.6967886863951178,1.1862865679191112,0.32017255311697435,0.3039886817746955,0.3825440813990657,0.5253863379459437,320.19913775144965
0,0.3057001579915199,0.09276545693377505,0.8957380075127057,1.9416363457605883,0.030200496124113074,0.0,0.4250400066812569,0.10239981343204974,1295.5444542737393
0,0.18085247751318956,0.1774006954460651,2.173382489606178,3.355601229523789,0.425875598279699,0.09662934464983494,0.252042473787683,0.9682621391649462,869.0707230600301
0,0.17047979418213335,0.2153671417392829,1.3460790674196268,5.483727949345957,0.0,0.2274881506009401,0.1078993679169365,0.8659945206441312,982.359932485598
0,0.13256414778032333,0.09314833803440957,2.435691439051288,5.126715808213385,0.148494858190687,0.11969361718226419,0.890756004223932,0.6339618424941158,1085.273163629601
0,0.1697757206162287,0.19190787912841806,5.384946186169864,4.139355899279613,0.4669295391031611,0.36495117287348877,0.7819183771597257,0.856174942754487,888.654627931139
0,0.0763090329517579,0.2931901469449708,0.925380937668489,2.62439890683296,0.38613860697306435,0.1916825543940709,0.10296820965318365,0.5768011501400185,594.0075684216408
0,0.19082125648161208,0.14517242501652594,1.3037631957438727,3.0143068461388034,0.0,0.012401753159801165,0.10939305455361009,0.10450810171403552,1022.8910877506049
0,0.0,0.4264045922844938,0.6178567103686361,2.029536020691319,0.0,0.11907767026404698,0.11093272998762937,0.3880029548054734,516.6372692629759
0,0.030807221430769718,0.1030816886948914,1.5286112654720783,2.071460802225345,0.3700887122220389,0.21554675256477548,0.10181860645884738,0.9922490163394102,671.0918338531397
0,0.24356371240459385,0.2954630483980029,1.8613148720252743,5.287280212389083,0.16666665827663574,0.2370733869681549,0.6186475251878898,0.5281943411021005,888.1189285083653
0,0.37019338385856115,0.2186507015097504,2.7141879888648996,4.180849562115067,0.03977332689625692,0.09321913083796121,0.17839596114903916,0.1598430526617804,1071.9753734036442
0,0.17410296646683238,0.09911165935710606,1.9111201330943859,2.5761344669770976,0.17925172846065027,0.4909892973671298,0.9182264983507706,0.963067420186493,712.4777370866484
0,0.11376203248912642,0.13990718145590364,1.585270519723117,3.4347687947166117,0.0013290253234130578,0.03724510851904772,0.10884223641310631,0.19679932615869605,1123.9626326168163
