,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,aprimeSpeed,lamSpeed,kSpeed,Boundary Separation Accuracy,aprimeAcc,lamAcc,kAcc,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,2.418901443208715,5.56190889375031,1.000979824980921,0.43995328612704143,0.1856119876186998,3.2913351955973758,1.0174729479425855,0.0309235127708819,0.7275459102342192,1.0699916695022922,0.27354907499028686,0.343106846380103,-464.2318453100353
0,0.49268721299627405,1.5600069216335697,1.019910930819946,0.43688341355945814,0.2440792769712421,1.7993264551924817,1.006740899834278,0.5379154488845184,0.43621255302786954,4.96150004989194,0.10334763266220837,0.2001458019423249,303.53931155240264
0,2.346126205083377,3.1457451169006165,1.7199999742929912,0.13106831293253615,0.09580235248607918,0.5379098189175858,1.3966896941566398,0.25493108994449376,0.23742344645853056,1.3040667789672338,0.23255322460012678,0.21083217795865805,-1006.1016019146635
0,1.4262895079767326,2.340108366973611,1.0010917893629967,0.3198205614134627,0.13733509750340744,1.045590995938261,1.0069126834072637,0.15328857989293632,0.3071482240760597,1.196993982059074,0.23420900983747578,0.24350028049871453,-329.3587941958634
0,1.1588949583227697,2.881237204684112,1.1693592632713765,0.29571564140078205,0.2710997531405564,3.5404867125986565,1.0499999838143814,0.4236256461959659,0.18566728209678263,0.9331583107030025,0.12762480329173348,0.2697408182350711,-1019.662023073326
0,0.39393725681041886,1.9845205488631579,1.0099999486971767,0.27658838098416844,0.20723748610295584,2.588874843647584,1.1986723298913353,0.39255959334223833,0.29627915201383476,4.458218830115314,0.13011188770128906,0.20960363667499188,-448.905403762379
0,0.30334396520450435,1.1126731171932545,1.0095587379890085,0.31794232972218534,0.31868030394771096,3.415086578983378,1.0070992271059227,0.42824079711076196,0.2894543679201251,2.480408978228822,0.1030355465449791,0.2654646589920895,-81.63949596214644
0,2.157456389578216,4.791255672921737,1.588887865949715,0.23401391205120237,0.2714210746320781,2.842245817598177,2.0100308713016037,0.31683386035667227,0.3160041921122685,3.2351652704788565,0.17454212753431425,0.23293043434927613,-248.9889618669935
0,1.2955608981610567,2.7818411136706174,1.0299999628432814,0.2623821287637683,0.16360116800336372,3.0949442836674295,1.2490056673518457,0.35888351134357854,0.11418999124582078,1.7710069320257111,0.16256012927124075,0.24386795549140972,-1234.5678617011993
0,1.5224366662263387,3.8077874246196073,1.0605979907443683,0.2964719530696118,0.1790837631870691,3.0608036247219,1.1116048513221892,0.25740294058049873,0.05870523514647563,0.12030188974698275,0.20914418299928944,0.336953881804841,-938.7948087152511
0,0.642721946990405,2.517216278078277,1.0081962484071016,0.2794153665285781,0.2541927117730568,2.7131347987851475,1.0,0.05445148104060606,0.3296432059930679,0.7712561409810917,0.10063536817360652,0.2879846923728995,-693.490448988054
0,5.55545415584476,2.3947251920197403,2.579479460198984,0.4537598609619231,0.6681705777435478,1.6501358861435227,1.0600000309243853,0.24698266373282532,0.30717037551298343,2.367599718663697,0.12005572916669532,0.2482884805795476,-230.10381943452683
0,2.045767373015158,2.6273883133804383,1.01283416784038,0.3383591892321973,0.13132384562909638,1.938373931667765,1.1102897612999427,0.3346524531253806,0.15220661980194794,2.5535568289444726,0.21623947292163292,0.22839658123474782,-930.9434908564102
0,2.0204057988903874,3.2036415590722784,1.1405813816115455,0.32015759360317964,0.1365540948910681,2.3793148802199653,1.2399999998507922,0.1563360616232193,0.01632841513370343,0.1975729823818201,0.21675801800181116,0.30932262887690354,-994.8175172417509
0,2.824594580302116,2.369421237404904,1.018353340959778,0.1465527827572637,0.20423897208539676,0.6264748521815287,1.1438874680388595,0.4553988949954403,0.13318888200946688,2.012684340386106,0.29216387899014473,0.2763182210739015,-779.1038271056536
0,1.2350999947586385,3.7263627063562526,1.1731230559379981,0.39698725351696973,0.24227897969341583,3.3401531475422406,1.0325640978338306,0.5475090755818484,0.23269073289643727,2.0851079390333376,0.1580942110966942,0.2608281290928799,-339.09051708442047
0,1.450395034173619,3.193655993010159,1.0032746821078535,0.2737087087037568,0.1616037348042218,1.9863180195870853,1.9200000074797419,0.2416766692412145,0.23020979649233556,2.047319198129491,0.2081817330959801,0.18560782176571006,-1400.9469833167852
