,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,aprimeSpeed,lamSpeed,kSpeed,Boundary Separation Accuracy,aprimeAcc,lamAcc,kAcc,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.20440948366710576,0.18754532896056542,2.3959850839533794,0.8756740720109278,1.9867353387103428,2.2967047188407714,3.9100000984619268,1.9983063062809576,1.2897836302917471,0.00938646941607474,0.7474767745013453,0.9639368493915329,960.7534976248008
0,0.1423461517603739,0.17499423030928885,1.4825956826760835,0.6996387239020054,1.6145938080206683,4.829641146989609,3.818907527951356,1.9967011125899916,1.3654189360304172,0.08922462453351754,0.12954916656389542,0.9597211506843355,898.9067761416385
0,0.018964287679059222,0.09083502327827286,1.822245415745016,0.39044736543814873,1.219554460098653,1.5551092633941312,3.9501428823302627,1.9634790183976896,0.39651961355792187,0.003174459518390904,0.5113348588878421,0.9973329586335538,990.9523394095044
0,0.25294748437191833,0.23397342748738142,1.7799999525515902,0.8770701616562954,2.0,4.376451511763779,2.113740606770849,1.183479446337274,1.8559874687640978,3.0720708360931197,0.17608399316956663,0.941680249786315,727.7680238157966
0,0.12574525383959934,0.14698959322149507,1.330622730103474,0.6557181314010837,0.8289718713271634,4.375330228138895,3.550534985976349,0.9435944434418368,1.0780567286199754,0.14191647487846115,0.1430947346999457,0.1368359302256984,696.7453658160355
0,0.1768915786248579,0.11908009776403278,3.692989898595546,1.3576660094901347,1.2454233940698398,2.249563348046626,2.371957779292217,1.725279641583267,2.0,5.0,0.20891311459868422,0.6501313679967788,849.9504846383564
0,0.23639715716244414,0.11611961983966967,1.815156289791796,0.9126280886511426,1.466169372430635,2.3929193750616533,3.971680612816742,1.9990610149539678,0.7571882398921843,0.006215401827412315,0.4213345186025276,0.9919414824749585,1059.1385209084083
0,0.22657384778016257,0.13655337269095116,2.639999799151162,0.9186567518233819,1.7662086890306212,0.8468741210161341,2.1257134192621954,0.6231176752469854,1.6527842892736928,1.4841727334172792,0.11989414111239044,0.6493979697193092,695.8230148936557
0,0.026383724211406445,0.06352075772648913,1.4077260824614763,0.6178079862778503,1.1981315705298217,0.6736052696985668,1.2037424837528041,0.7154811693959678,0.9305682325339696,3.7576888098098538,0.29249443772525785,0.4576919985214058,514.118361294379
0,0.25114203007161523,0.1952129454452741,1.1882509678853224,0.6509682014549798,0.39819528390637154,4.609520901429907,3.000000023355731,1.754832619275928,1.089076944444869,0.16623863382895734,0.2028412386989455,0.9349098780934784,684.4471620086363
0,0.18853040566387275,0.16990385059528745,3.7735320416345965,1.9991977271196448,1.922234153462601,0.6896552399856714,3.810000158305521,1.9481346980530811,1.4342496742796031,0.027532849947130737,0.9603541321088107,0.8526881606243435,1125.3758872832927
0,0.23945322752063358,0.06550314861717332,1.589942178168093,0.4539113427988323,0.4742890770393069,3.5327602013268495,1.597667011866294,0.3369777237352637,1.2010330714626114,1.0650499866418106,0.10481511493025342,0.41012426652388767,330.92856397032165
0,0.2913929149582765,0.09701867715059997,1.239790739610777,0.7419848998643521,0.18221820914017392,0.44976158792235343,1.0,2.0,0.5598418365942844,4.79198355884354,0.41310819514039726,0.13535015036573012,880.408681645503
0,0.26312375729294235,0.16213214470687554,2.2829263734824607,0.6304719884441292,1.8906054205818577,1.4590636920863318,3.9216411025304,1.9554116301485196,1.9215323047204875,0.29860797117019944,0.29720655161172094,0.9827081742754324,903.7160647743866
0,0.19390490787508607,0.1768566937359548,1.0986985008128631,1.6131594060787322,0.6602368455997645,1.433524841356271,3.9615707761777776,1.978286741041114,1.3614544604218348,0.03055480693859236,0.1386124786470168,0.9633277096607118,1054.1842597491423
0,0.12816392700908597,0.09743893194090329,3.0910297683163046,1.4659840133709139,1.5311361709258715,0.467938082493479,3.9400002481970553,1.98849769481403,0.7744459118045516,4.035492499972609e-05,0.9095121793317095,0.9006440037329043,1205.6539219164806
0,0.15357787931814304,0.20362125599115438,3.92000015580213,1.9807467889576365,1.98030148119335,0.7840191200836892,3.9340334923875107,1.9265200317417954,1.9837493582775911,1.2841806850739805,0.9116739827658648,0.9647621426459398,1002.1413433850581
0,0.0636085646173053,0.2613440792668838,1.0399999418133516,0.2695189891923696,0.858017019671608,1.0909065521140329,3.7044555472624805,1.6223082501067856,1.994069856452065,1.3883416246231302,0.13524859691131697,0.21329985608557045,624.7545783160118
0,0.23548907123602758,0.13193193873344766,1.027051267586642,1.5091047742304957,0.4873907460295195,3.024032572553601,3.9410356748651427,1.9727914709557004,1.0793594917539573,0.011617075040555758,0.10306246583915724,0.1641841123881546,1029.600404253823
0,0.0061770991085050575,0.4628522809569535,1.014205635129726,0.33507070260402183,1.9991124985598132,0.013688751605593907,2.379172529773753,1.6685087754127113,1.5532069444071046,0.7691223120096116,0.12955904398679446,0.34946761011805794,557.4663357858282
0,0.028204012545010277,0.09941239527417793,1.2807536649148679,0.7758264862246916,1.1077821406272146,4.598746480554107,3.8700000554566127,0.8409040846862896,2.0,0.9739252835782144,0.10686462011176057,0.5172023784477506,685.042697413068
0,0.15876636854095683,0.23760717563563682,1.7257542792478642,1.1755767518256148,1.921778361539285,2.184276071090672,3.9900040788336355,1.936930559622883,1.2099752090336813,0.032728690093354995,0.6906715217508479,0.9219950190905366,964.9042194704784
0,0.3450747530951152,0.19042092634691493,1.6246945189407145,1.9888761292526642,0.9910938945832641,2.779393137036153,3.7574282617653405,2.0,1.2640652686731082,0.0,0.9034254614385507,0.9991208991192407,1122.101474090647
0,0.16653084169939367,0.10776724346407524,1.9619897350377715,1.1927125881605956,2.0,4.15281079779762,3.759999956271647,0.3410676671647157,1.7855056643003884,0.994607297470001,0.8719054108297158,0.9581553294779902,723.7429968168234
0,0.37331478341157087,0.031756065321885796,1.0027031810639977,1.7645012211113273,0.6230561564672237,3.20130245363727,3.9810511526623946,1.9607907485437712,1.4503822629217689,0.0024266843566671525,0.12915678046036372,0.6489226171839099,1062.924785294971
