,Drift Rate,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,BIC,Coherence,Participant
0,1.9962723224652985,7.455861962374709,3.403045918463723,6.842067849795734,0.10525321650801739,0.10359957419985216,13.759074994519878,10,14
0,0.1216914252643258,0.8791143435233989,-0.3985450272007096,0.8348548986548745,0.11075469145052214,0.17764695917879503,751.0756472626015,5,15
0,0.025647728782102065,0.9832123986176563,-0.07447431272831968,0.8439048485546032,0.10055804266087537,0.16397645284415419,831.3779221097466,10,15
0,0.5687574347295139,5.431381289974247,-0.059080175181561195,1.00759050293569,0.26211183159151397,0.5006595719421234,356.3004366587911,5,16
0,1.0527202911007334,5.93258921632582,0.8810009608305779,1.173466556546694,0.24108160184101857,0.4655709820229638,227.60681142570672,10,16
0,0.4526275127977218,7.059372612374805,1.0011574970484742,2.095509094286438,0.10593771239329369,0.6322387865339676,414.86396408261464,5,17
0,0.6207968742887666,7.5011596466663,1.0233492086442342,2.3977292848295773,0.1047602891895481,0.41328685499181234,421.4508693784684,10,17
0,0.7371280130508252,2.2581576743427156,0.927000781407878,1.2966715950048675,0.1797204224452807,0.23557982738694938,421.36480335605864,5,18
0,1.2299433422126147,3.473717141307281,1.1781680739802673,1.364901526730871,0.23588681714119808,0.2714715778963486,262.4093889669848,10,18
0,0.5326421942920119,0.41077230878249726,-1.2286073750864774,0.8911838954926137,0.3833665460661121,0.46532708114901267,443.68014541283156,5,19
0,0.8717389881319186,0.3677445417201286,-0.7110520054717626,0.9796704675912062,0.3423894687221607,0.45014579325155835,510.0420554142778,10,19
0,0.3459486170958838,7.236133090410765,1.582759451611832,1.7646945392737599,0.21825599160345344,0.1252130513379947,546.3658774199489,5,20
0,0.7383581970019313,7.908336677650739,1.7160668930627814,1.8217927326996248,0.2205254263422169,0.11157324706865995,361.4688338100507,10,20
0,0.359510189252832,-0.8417453605584206,-7.031897337256223,0.5743221590938936,0.35676293507205303,0.8071746494322086,223.6544670521617,5,21
0,0.8104211483477216,-0.7768707809003508,-8.057040957120387,0.5726639383226493,0.3955853402177947,0.8978910511612608,201.80859997508338,10,21
0,0.5287697304156341,-0.6032422323842974,-2.0505970916911007,0.7660904549294862,0.1703115320661754,0.3781085201939527,501.5647391231175,5,22
0,0.9813853032544753,1.2259743751995902,-0.3816461786716194,0.9101554266193239,0.11680752001372785,0.37646695002254305,474.0719190456949,10,22
0,0.39601152361522285,4.592028350502867,0.6779069445669303,1.3966493900646948,0.2630951095552766,0.38573140398828,471.7024028679649,5,23
0,0.9567103056691653,3.3995124285952003,1.2583299414493632,1.8884190136360393,0.15264614300361623,0.35712038729338436,358.9129887187602,10,23
0,0.07689075184136632,4.849142353867942,1.3713388076336261,3.4999680779762055,0.10086412218594454,0.27746240157842117,465.00218236511273,5,24
0,0.5471432953393625,4.970333033141397,1.4400782328751247,3.8538099951924663,0.10729060954689557,0.22922163297707676,402.9979215983393,10,24
0,0.15401740148753895,2.4920360747184542,-0.06773288867657404,1.0236153569667894,0.11940528644740805,0.14572815330487088,698.2134123140463,5,25
0,0.3676003144596934,2.6474087340374584,0.0469694740107337,0.988443043097035,0.10206363698566051,0.3623806563179188,491.8502334749542,10,25
0,0.9959048527125365,2.4865947301135383,1.5771832253555529,0.8410729242524777,0.33205597161276956,0.27989572596826445,232.12953661231649,5,26
0,1.9580734049948212,-3.482407202148718,-0.2475662599802096,0.5511556171809273,0.38993121306116146,0.411311620676599,-26.841264467251648,10,26
0,0.5161953482651245,3.635975728562902,-1.721441353519958,0.8845812774309207,0.34329851469529826,0.44090080273498305,258.8786746869503,5,27
0,1.1071851906724333,3.61099700203152,-0.701941546736242,1.0166726980835916,0.3162725768264205,0.471899895174751,214.0481084335068,10,27
0,0.05980761897618825,2.3748898487687145,0.6251563167413422,1.165907517819738,0.10276666967746911,0.14244986756762124,733.4567999537974,5,28
0,0.024587772971079898,-4.790594346501224,-6.726772807629741,0.583596753800018,0.14166088767210466,0.2448763954520895,968.1556380122641,10,28
0,0.18720031623274325,3.859359235986658,1.0599592286788948,1.171955697410353,0.2352959457497968,0.38313345836355545,455.82223228867315,5,29
0,0.7462788022437897,4.990509116386742,1.6932322527539598,1.8118854209865467,0.19894813979607467,0.2705787797517269,365.33365079871845,10,29
0,0.15997056347882713,1.8526913339874123,1.1891677317302183,1.7791402892355133,0.10223050908596626,0.4450765756350504,633.6419146220785,5,30
0,0.3903109664451085,0.4950437591977325,-0.619235826958742,0.9692134559650922,0.29932906734054526,0.5561415612660549,567.272820949509,10,30
0,1.14848732290302,3.77586810652541,1.4542505546924813,1.4975510141358428,0.3119359804813461,0.3421769090340917,307.5896474513336,5,31
0,2.624068494834657,3.2665854568235475,1.3482032667663812,1.527789468348387,0.3368989937460127,0.3804359414352976,-90.44911498737105,10,31
0,0.20175906350870146,-2.558961651727892,-9.384139025380112,0.5861086224243484,0.1044036906130863,0.13695497370245296,1122.2608661151316,5,32
0,0.22127845866970014,1.6526000673476473,-3.3269324140542116,0.806707659366487,0.10352179057657113,0.1936751020677246,860.8810577010546,10,32
0,0.9802492283328551,0.6760852262337469,0.6347703273822576,1.3287210396211968,0.3446639410135436,0.4868021773359978,435.1779895055842,5,33
0,1.5871834416454247,0.57068273157276,0.8871878970290978,1.6397591973990293,0.26944226660013676,0.3873400728793289,283.65744311845776,10,33
0,0.25664254463526426,3.8574420223005212,0.831727606634145,1.7110530649466265,0.10366778493911766,0.14813181643133722,439.61843190811163,5,34
0,0.2754172982977658,5.224079180148044,1.3389547977505913,1.7978362272209751,0.10112604001903458,0.31906017568136236,564.9123754539627,10,34
0,1.0420197880007644,-0.9326128587042336,-5.623652170397079,0.6347002499592596,0.39356321920743265,0.531836318423652,388.18674857499406,5,35
0,1.9529379932105795,2.588960286024312,-1.147508938933219,1.001073411961837,0.35979232467628625,0.47867964514011824,105.66644004772188,10,35
0,0.30242679591887783,0.8696440308074499,-1.6749019744465237,0.6828336442819407,0.1065405011949388,0.15340154756594454,891.1072558710011,5,36
0,0.29090327256156545,2.9014130150761868,1.3693900230411262,0.9436096993042367,0.1022642706618424,0.10987059720938869,598.0796837836155,10,36
0,0.04978277348795207,-7.479203308275645,-5.017171951521701,0.5384723682888097,0.10950477114879487,0.10693517969239769,2283.9988311938046,5,37
0,0.04185072631631358,-8.735981981747493,-6.589036641255126,0.5097022345365572,0.10212567420627222,0.10452006339941006,2839.1901702602463,10,37
0,0.10796690190930197,2.0925217047446147,1.973783173395456,2.4146803866259656,0.19298840353631164,0.10794640103814607,615.8148807104499,5,38
0,0.34020654321344546,2.2032925562937984,1.824536475078334,2.0467388090368734,0.2875301788166487,0.12822812740516065,577.5759841565665,10,38
0,0.03229693771543835,1.0693639927834289,-0.331111416488375,1.0268632398147481,0.13804209666575745,0.6038755619595406,724.7685781674581,5,39
0,0.024746284247243584,1.254069644554794,-0.02769151682766143,1.0573876904039334,0.10811048496630243,0.5634978641409099,651.3773154888854,10,39
0,0.0,4.209797628224175,2.1106028441155678,1.2422653064128872,0.11121124081619849,0.16708812288593827,569.4396159878464,5,40
0,0.473966418894937,4.166427650046505,1.729815992839711,1.2459488056790056,0.10535140995568648,0.10535928348823537,559.89642029073,10,40
0,0.5937277366050479,9.142770618246601,2.095431684471676,1.6633251076503743,0.11205608258866367,0.24103410408362225,209.12038139602475,5,41
0,1.214906642495565,9.637742378983232,2.1023644667904278,1.8930471374894373,0.10115548576753619,0.24520118193926843,134.11234401453098,10,41
0,0.6525816592656509,2.0607477828236758,1.0050215295243294,1.1630660643425998,0.2905056709062651,0.3264707817986007,460.6101281400275,5,42
0,1.4714469898897815,1.676224465599074,1.101551262918013,1.0051495227244711,0.3356105144891565,0.3901125912590572,187.77970314496582,10,42
0,0.5848810502265073,2.295168954730846,0.4828894015097885,1.0953770728769583,0.31065086513843615,0.38519142248957144,471.9471665700704,5,43
0,1.1236239950132918,2.4288631992388643,0.04252533193507864,0.9414292058622737,0.3587545318798727,0.41163799128968626,294.3593119495429,10,43
0,0.19818167270481143,2.3410550147953733,1.2562490893918759,2.6739992384840985,0.23003390386324174,0.5277192903071278,394.06315213602403,5,44
0,0.18124735056085628,2.0970509083689186,1.1642953353440813,3.370891116609422,0.1291545395526454,0.3521799236387563,421.7353162711945,10,44
0,0.7904289619541061,6.414363968459892,1.1301716240924469,0.8728937971908488,0.271965679667136,0.4229168880751354,204.50911213613057,5,45
0,1.6093666453093853,7.8503675178988965,1.7323423828903177,0.9231970789427697,0.2723250001926688,0.39787115696364045,-8.617805579369858,10,45
0,0.8257545269458875,4.916381683852061,-0.0734172271466724,1.0492370925728314,0.3321877955269508,0.4645707645327165,305.1492418297959,5,46
0,1.8213009820192534,0.29724415803854415,-8.246921097626783,0.590144987622141,0.3502743829101961,0.47712004757743,140.7143537853086,10,46
0,0.3756936806077693,7.085618694998672,0.9534426893437468,1.6085092665564669,0.10154972023990988,0.3577008624075789,331.77948780741605,5,47
0,0.36101649720132134,8.113160979867407,0.16987547495759442,1.1439137241292352,0.19368187642138102,0.3782690025382364,315.13429012231234,10,47
0,0.29044003206522206,2.079101585608895,1.558613892812119,1.602572221897447,0.10535616735174913,0.6313414043459536,638.2445552712089,5,48
0,0.45254483146807584,1.8993102635268864,1.2746117272220963,1.4734836513226623,0.10463740739999777,0.6089327480965636,547.5951858444741,10,48
0,0.4961883182918809,-0.7307416852076586,-2.9515914350981776,0.7978631343813722,0.2029996805551531,0.7980805720498447,733.4242205806974,5,49
0,0.8810127557007236,1.9764423178091703,0.4728336681204713,1.435735074052114,0.10364107168087333,0.7952952022418014,571.55300973871,10,49
0,0.1709547090295292,3.2918620540386008,0.3659687586442353,1.3282298377520165,0.10412600762872692,0.5390747839384807,544.5441306900111,5,50
0,0.04030533999050509,4.257875858163829,0.6355609205906655,1.4607863486477068,0.10293673387701346,0.49166290608946767,298.92050983363777,10,50
0,0.3787445136279262,3.3336891991216455,0.05697232117374549,1.0699131915956066,0.3558462315460272,0.5809541169681368,423.4761509876374,5,51
0,0.6738938762293517,3.474621897837835,0.21188516682862146,1.3145068568499445,0.2970889622348658,0.5097597194119619,392.169002822783,10,51
0,1.1129883766963888,5.1974173039195275,-6.62632609910645,0.5869515298657371,0.3464634996382374,0.4713690247611397,207.93931591614253,5,52
0,1.8576624181216883,5.9777820560749495,-3.8551902325554144,0.6633543553869039,0.336715732193708,0.4436742289041378,12.071359529866548,10,52
0,0.22470886360043946,2.362182759870738,1.620485709442151,1.5016223218322255,0.22487236857977744,0.10373805326808339,566.1197155979434,5,53
0,0.4868025625039374,3.022772470696636,1.030587095112553,1.1520940553169425,0.36788223930172487,0.10437247063010574,570.1127753701539,10,53
0,0.018510132330280555,2.0003371956791676,0.7536256227103728,0.9437461957314834,0.1057601025975824,0.10358112710395945,690.9273162065773,5,54
0,0.162210716525749,0.5027250233178948,-0.5369780695547773,0.7827044659444811,0.1019728913274629,0.20600619766667178,526.9090129667853,10,54
0,0.43645800555475595,1.7643354497262205,0.8658532796964639,2.350285929436133,0.12498702149366292,0.24887282657593113,560.0899732203371,5,55
0,1.0991721933446967,1.652290068415502,0.6720392369682544,2.3148796244015344,0.1199667628762574,0.3450166537760958,500.0491403108623,10,55
0,0.3610783027769132,8.104826974896898,2.289081359471542,0.9320556862138747,0.2979372718260105,0.2935142355518543,198.52066259814677,5,56
0,0.8232253643341023,7.932052363209676,2.6914171983869033,0.9593455705786917,0.29227092713123437,0.29872610430931273,134.77734693496234,10,56
0,0.7050000372849717,1.153999420585851,-0.026801882329188925,1.1775698902662493,0.3355234506952356,0.4448745601996872,466.17855989071717,5,57
0,1.5058657195361145,-2.5218036162980746,-3.0977707539157318,0.7223860723693196,0.4498218305709665,0.501911121034929,282.34006489898553,10,57
0,0.1728307263551215,2.9600493461991904,0.6259899076549155,0.8982441735163293,0.10544927201436227,0.1330989884265661,1281.978622301246,5,58
0,0.393826434401336,2.8989138295959527,0.33514682399584006,0.9141223936253997,0.1052615695082963,0.10079331561415128,1927.1846681016093,10,58
0,0.8991061165688593,1.711966057150167,-0.7224058855630301,0.9230138099786416,0.3008887332468729,0.3789821598187311,405.6291403744979,5,59
0,1.6633285222190168,2.928017506945751,0.5724688437238028,0.934906887891537,0.3522332998304761,0.4016379220919989,117.7036125370644,10,59
0,0.779462061619185,-0.6549678752599567,-2.6491125510449156,0.7032584707308462,0.3188336924887625,0.33369452793529747,443.43014343737536,5,60
0,1.4504941364035175,0.5879641100198889,-0.26189127087880104,0.8053413209220919,0.2929589221412489,0.3763155868703849,195.18158430046347,10,60
0,0.6350609196767959,1.9839053062616063,-0.21756881528296668,1.0139710947917564,0.38391580495338845,0.41182414308401816,467.1332999435623,5,61
0,1.4538225294626652,-0.5457020282293853,-4.093326144317342,0.6457380064668756,0.46127963847799364,0.5229758387523219,215.64924223871287,10,61
0,0.09055986542362335,0.6337612890497341,-2.278110934308179,0.8380484203790521,0.10744385937294526,0.35324335466349865,513.5600282763567,5,62
0,0.2674495720444336,-0.17158782713334023,-2.6522435121097576,0.7951048479655651,0.10283946975991021,0.48078119986780155,534.9846958715548,10,62
0,1.1604273493721589,5.372587800550476,-3.6263275033278424,0.68053333061102,0.3491608123266229,0.41227921731707307,187.45109984463298,5,63
0,1.7319526585890208,7.537592413968127,0.591186964448943,0.8638414127143288,0.3282780838393667,0.3793956545649772,-15.770748978222557,10,63
0,0.2687420265562677,-7.059758933369713,-9.820217706023,0.5173708700003821,0.10671074642401635,0.11696205589103675,1598.3803604381135,5,64
0,0.2804697725250658,-7.133969991469849,-9.955284074356264,0.5044113800733778,0.10045720729166874,0.10509354463048304,2031.1153986600114,10,64
0,0.6329388153889274,2.976360424339402,0.7820496284916446,2.3799558976082658,0.10929115652845195,0.557926891071765,357.1147003437995,5,65
0,1.1455825138423903,1.1688920631252293,-2.0535971690779307,0.9398137287699102,0.3453216041911933,0.9212598605349269,402.2833259428577,10,65
0,0.26720285533066224,3.4877333778623316,-0.7206628836082888,0.9332345833231357,0.20999768425726922,0.5167500819308788,412.2822207122266,5,66
0,0.8356849038370011,3.877350013900514,-1.7454500693941106,0.9008747934611656,0.24347419819390187,0.39263632751377353,340.07687880382394,10,66
0,0.9364527863343683,3.069658162357278,-2.6424881329151986,0.7697196185608233,0.3528246803110899,0.44279448324790305,297.643750758633,5,67
0,1.5544271085972496,6.2555185919112715,-2.414548146524734,0.909330831993759,0.34375134541656616,0.3027552759705884,159.23801713556804,10,67
0,0.38482905732477,-0.07356936971609522,-1.1171646207999861,0.7520615232804793,0.3484873891010067,0.3824246874875604,509.40887198972706,5,68
0,0.8467973973647225,-3.0553923070648947,-4.38800792313406,0.601289460577668,0.41632178466081604,0.4419224377979447,417.5447771512468,10,68
0,0.04735258569022011,0.9488289940511146,0.6952817806462218,1.5457483127939549,0.10734517506601965,0.13088179252616733,628.4538961189085,5,69
0,0.28933560753021337,-0.05037910247135242,-0.32420609332224426,1.0538931450726468,0.11209787632153534,0.17607395190330055,865.4324601974931,10,69
0,0.6998566741487484,0.4261097096506388,-0.3898471792041306,0.9304758329599934,0.39515061162859294,0.4677496329126394,469.3344029991478,5,70
0,1.457091538396726,0.16821700445379223,-1.391986312935994,0.8694964325124301,0.40375332284774845,0.4402971462122358,258.82663567210943,10,70
0,0.5427884671546649,1.1873165920154507,0.8138776283761799,0.8968749966413232,0.2410040481559632,0.2810759039008343,453.2136682805784,5,71
0,1.3153855931414606,2.949934205415203,1.6132598912226117,1.2102292838346194,0.26635387861148363,0.23753267707013243,342.6473841584051,10,71
0,0.231143624783427,2.8866640746548367,-1.4653008142159032,0.8985247839074972,0.18480286143367214,0.6988503412286288,415.3598553149819,5,72
0,0.2185477862614342,2.42633942940194,-0.4750905786145793,1.0488280821361702,0.12586420706407309,0.8918656227792068,347.1018026070922,10,72
0,0.06735785281670324,2.297504238193821,1.1543137045547387,2.0973986774130693,0.1383829878460779,0.28720793394028044,544.5412896025629,5,73
0,0.04942929329847593,1.7623057844234344,0.3875570122345459,1.243125748874328,0.27113711062670925,0.4425035313798619,531.9389324557765,10,73
0,0.5884309118333559,3.3404563008410526,-0.9081561732537616,0.8725104140875701,0.23862122924529022,0.3033351770978107,380.3255762335281,5,74
0,1.1451911205751264,3.0944051988604993,0.4728496663524506,1.0192985753111765,0.2385862768856249,0.3288427644503862,225.70298368019402,10,74
0,0.5588146627555717,2.349465510418913,-3.166500418003015,0.7087853363004575,0.29092599218786797,0.3623829924573151,420.3534971062508,5,75
0,0.8877967511197632,3.4603651049701476,-2.198833386637004,0.7967119583197011,0.2853794053510103,0.3516798681865654,322.55050973038743,10,75
0,0.13547326689327424,2.5411629593246854,-1.1608113845947605,0.7980741584661804,0.10725772471527345,0.10317143933405448,549.0763713719386,5,76
0,0.009230308780865202,1.5499917622763213,-2.3187830104005096,0.6814576590224255,0.1497441199580083,0.10279274974105451,693.4729955829691,10,76
0,0.551698163944688,-0.8504824891543492,-0.5341729447172464,0.8165593608774193,0.547965045866072,0.47446334790272227,544.0477970239625,5,77
0,0.9592811747221699,1.990485750317438,2.3139435855121433,1.9269731198881273,0.321254947638151,0.2650217297090962,407.77700433667155,10,77
0,0.4460604981101688,4.0695610620897185,3.331695127626755,1.2730485908783327,0.28800802620681226,0.47846554072605496,319.034589452401,5,78
0,1.2190072199759425,5.344957466756562,2.926050070669513,1.5568897187145532,0.30289009366416064,0.4040309724676912,152.1258763978567,10,78
0,0.4014575930093498,8.458674903331953,-0.7098465495852762,0.6820946047465251,0.10321163792586335,0.20135919894296278,484.9870762527193,5,79
0,0.781384758761976,10.0,-0.4097998146441213,0.6405921239051438,0.13237965197988283,0.21225279286347148,437.1858252324236,10,79
0,0.1450516877544426,2.528396304156107,3.64591057264166,1.0803054557616023,0.18057367356884862,0.21718740181487856,465.31137985734296,5,80
0,0.17593509247391256,3.151279820099469,3.5517499318918273,1.2087245195213439,0.17751210334083362,0.20594897164135345,364.67592481899686,10,80
0,0.09898276137644176,-0.6755635205136112,-0.06886474099925641,0.754711443695868,0.13637492277748875,0.10292140014871942,1713.907453741862,5,81
0,0.03174389809806015,-2.8252045667088312,-1.541671583330057,0.6609315033832943,0.10213686260629767,0.10319830828481447,1478.9545214737332,10,81
0,0.1197415998423903,4.748218219441409,3.358765938249788,0.931304373178425,0.10970801736329977,0.10400866046123547,1061.2716955562264,5,82
0,0.0,7.155122381672194,3.296641357588318,0.9233916102441149,0.10893887815892939,0.10595922262527974,403.46324382470465,10,82
0,0.5693421600159523,1.8099955995166213,2.625617195561696,1.2196839977100797,0.10346594440945539,0.2710663494810564,445.9909082892274,5,83
0,0.9552451307262689,0.9982426441811256,2.5587150763283857,0.8704265439053382,0.2753284729888699,0.3612460802404497,279.04835166883163,10,83
0,0.8778122478498162,0.295141317322275,-1.7772088000309618,0.9117247139856786,0.2765299512189355,0.4676725646480117,414.2299406898419,5,84
0,1.3578468752043917,1.5283626429883568,-1.2218770533336452,1.059080775131791,0.2775773917085735,0.4621140863504611,317.44707498804684,10,84
0,0.6137904597312552,0.8786316404057529,-1.8335082329791421,0.7424468520998131,0.30350063276716704,0.3545172528741867,434.1828698977126,5,85
0,0.8452320695029746,1.0299709964246426,-0.5183667209095704,0.826922330778812,0.304541073444742,0.3570543454557807,388.4961247404068,10,85
0,0.5070246247298446,2.8650137427093982,1.2689469986628836,1.914748456668589,0.15091525624743812,0.292285542757222,549.0038757504949,5,86
0,1.1003946386689933,2.9163301919776914,1.0958307273934198,1.733189965978954,0.18192442900167405,0.40809128594401933,366.30473319567943,10,86
0,0.13957765545097117,3.1924865452921893,0.9620993242940811,1.5680942867247567,0.10590024124198782,0.40507901230073196,641.9173027053857,5,87
0,0.33715789193414414,3.392654930289289,1.1112196332649795,1.8205855099756998,0.10637774164790625,0.3045302732022089,537.7835611481844,10,87
0,0.0,4.298693877158321,1.4719257590331989,1.214937766559232,0.10237349241957916,0.1326928639197914,519.227288944352,5,88
0,0.36982656815957954,-0.10769295505662023,-4.884927565994215,0.6250420294972905,0.19987373688155458,0.19342165330583266,686.3417023163177,10,88
0,0.5524446143807386,5.9239811713716355,0.7476393023970223,0.9504324219859575,0.15930908908908287,0.289294194485275,274.39896547907847,5,89
0,1.1257882820890042,4.076221117355892,-0.9226718971270444,0.7667924426028536,0.1661131376422258,0.3275024194367653,189.31481394336544,10,89
0,1.0170255487201036,3.5382801950210747,1.8029263031799587,1.7531210032098574,0.20127430817384012,0.5350310180755956,312.3066784749189,5,90
0,1.8836336827839475,2.985057093311524,0.1559413610877642,1.152578784207683,0.2827070319974595,0.5384033611065615,104.64135277038882,10,90
0,0.40080923194854606,0.6666524344728099,-4.478174813377927,0.7043337235334781,0.28979540268125475,0.3828164784713999,549.6113209726554,5,91
0,0.753958055800637,1.0011370686438679,-3.588446830329995,0.7396538901113376,0.30962072678888,0.37274092915626283,462.5804577277379,10,91
0,0.23713164677958226,3.7452336357723723,1.5469805550136242,1.6091602122238746,0.10398579830260496,0.16527408171101637,774.5543714737015,5,92
0,0.6606196739261224,4.119109086742602,1.7237946060509353,1.8410105842860274,0.10995606338660385,0.10469144161748628,591.5133496146838,10,92
0,0.05040329402143179,0.6218094973285568,-0.32017031032035415,1.1455097999771224,0.10711078066744079,0.2793769316708391,778.8720542023324,5,93
