,Vspeed,Vacc,Boundary Separation,Collapse Speed,Collapse Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.9232916049400202,0.9609696083191324,0.9503074366813871,0.14212317655426143,0.0044227850655707,0.2940595586259206,0.46580334582450655,740.9974841023451
0,2.1886885659042146,1.111073652923235,0.9626429576942571,1.0035722018371072,0.026521757247046123,0.44497449121898613,0.5482043723308238,196.37547445349475
0,0.8280648278995653,0.8365548158268838,0.8502386142193585,1.0178150332702156,0.0012006347685309393,0.2533159824327883,0.6134330902180581,368.8257020794051
0,1.932728554222411,1.038143370753183,0.7223748394275837,0.3420333861565512,0.00027402017910649334,0.426701959789504,0.5637090624164397,171.91228447770527
0,1.5777289028405563,1.3204668460885758,0.7461133853784713,0.8295220171062517,0.00013821459244403212,0.3076321978725205,0.4868815194172346,-107.5632762355123
0,0.820942987725343,0.5276457333980314,1.1045338132974973,0.3307086524853115,0.0,0.4222044634689759,0.7255914085457521,1008.8025728440194
0,1.2476062734190898,1.3483489308268495,0.6890330130559548,0.2752173549766166,0.0005186710737412614,0.29558317770793036,0.42256703849476684,207.65626660516529
0,1.4511690935181862,1.2191893567170036,0.9811174597406238,0.09150306209117771,0.0,0.360275772060037,0.4170129919620973,563.7200205208782
0,1.7466765797099608,1.1120635491414022,0.8669991495595322,0.27464666216814226,0.0002398295291599073,0.3124081421933559,0.49001376444816946,307.3167878622122
0,0.5345063419852427,1.1903394979357176,0.8246934067267588,0.5406848726725091,0.00048742428130732485,0.15014764629383692,0.5322206208334197,356.63370926485175
0,1.3937058412544565,1.4329646580529611,0.626924641292335,0.64855704536061,8.700191373800514e-05,0.29546183468451614,0.368986792469181,-97.57876299357541
0,1.5575212551670374,0.8593465681936268,0.7961940175550999,1.460462230704367,2.5612935358187983e-05,0.36417778735272566,0.526670773930934,103.54865016243883
0,1.0521835011662881,1.1513366991187077,0.9112694601153926,0.3020833247370758,0.0,0.2735031496025421,0.39582618007546105,561.5263565378586
0,1.6269422320168085,1.6606849219743105,0.7274398817966459,1.0185185352896247,0.19531393322261817,0.2787403356807533,0.43825232918069534,-60.40543150416494
0,1.9585781084241005,1.751925324405828,0.7378510917296093,0.693079812362595,0.009400203746787517,0.29641832253513084,0.48745355107943206,-103.74927039329226
0,0.7447387309592006,0.5836886225718674,1.3323782703276223,1.0733618841240207,0.0058992568306268645,0.19337054685231064,0.4804377955837391,682.5815169101762
0,2.128233880813276,1.0048206227086538,1.0490473599544177,1.2105254535789403,0.0,0.3086512153946751,0.5068837966545298,355.64549935204434
0,1.4449797958239106,0.9800783762280227,0.9715368392407392,1.2142857128860456,0.0,0.28229307493679057,0.38231293829704105,362.85811273959393
0,1.2385668012419415,0.7838705742808306,0.8625442284734629,0.5841586457684707,0.0,0.33968071615910767,0.4187340695207358,498.52048107095493
0,0.655127278877778,0.5551748131386227,0.9848530515312484,0.2838537154544105,0.0036383419617393997,0.24430275192351875,0.45912494877530907,1013.4363382521362
0,2.2048151336364485,1.035545320953745,0.8338449329405169,0.19599944856434193,0.0015100763161721709,0.3450590877225798,0.39357472537165017,395.7812781193674
0,1.2456519017547611,1.1141250620681646,0.8553822354448468,0.3954638640066832,0.00015511175924576293,0.34157110982759076,0.41361762622367443,378.04091559047174
0,1.76578523142451,0.8079208445691712,1.2792453654013678,0.8234457341147212,0.013503100997012796,0.19055706654421584,0.5407308120146539,608.397452149075
