,Drift Rate,x,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.7435175126850546,4.220091928858225,0.679528508181034,2.3492238607964704,0.28150114199992926,0.2835916964989219,-156.06881355131804
0,1.8455826135056048,3.0523641171894202,0.7353508460685219,1.5306751202237576,0.28652705780673987,0.38661389889913816,-90.35508948403383
0,0.7823670621201658,0.9160839394547424,0.6900911668501788,2.7359858810626627,0.3385185219292031,0.13944248366899037,469.8811861810951
0,1.5623319017370827,1.7724627608927497,0.8445948476398017,2.0885627397792175,0.3038025614834256,0.3567321736816078,228.44433285549997
0,1.356333758151856,1.6426114001625143,0.6209344909704075,1.855869773110495,0.3274881928487251,0.22414678750610018,272.5419218469146
0,1.1192845233991333,2.7624283549205444,0.9224982939551913,1.7783941529468903,0.32388557637720117,0.30634091675896274,393.1831198638594
0,0.7254694418400913,1.5206778198108923,0.8467084008291157,2.3301620262391562,0.29904040292635825,0.1010065593345173,732.743788192759
0,1.6645993075701084,2.295250752326045,0.751675346124125,1.6556581335328104,0.3582713190799658,0.27709794314058916,139.2591659750429
0,1.3253483807659825,2.5248586372189203,0.9488231218141121,1.6177340751191136,0.3397384132786525,0.307367954009121,327.8320967818268
0,1.2969726224593476,1.2999411474434184,0.7798324472457336,4.051332094873363,0.28987293368760964,0.11425734563828166,396.36219995125873
