,Drift Rate,x,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,BIC,Coherence,Participant
0,0.9586248433369102,0.6261163166953426,1.2023864906905959,1.863751298676851,0.3139582785307329,0.4291911828103897,511.80129650841997,10,55
0,0.3841768675272632,3.2167121633155737,0.5564576705757065,1.2532445432693704,0.31725284266201403,0.2527669792483967,202.3176695077231,5,56
0,0.8919832251374155,3.314847585539401,0.5065953343807563,1.2843774474148457,0.3379907867120926,0.24524497520478938,126.61070731717977,10,56
0,0.7084160509920253,0.28045580833672723,0.9108341597872669,1.3411133129589405,0.38061618128106767,0.414884807835616,467.2230216231999,5,57
0,1.406586083393297,-0.22012404553803452,0.8909990962536476,1.0286848228858134,0.4198852789977261,0.4565964763157051,285.39666528676304,10,57
0,0.16993149874785246,1.877859296186847,0.7846716365849318,1.1996914184875318,0.1076188497329747,0.10613800915392757,1273.6209307348242,5,58
0,0.3889636997114544,1.1622427195015068,0.7139706411614624,1.071772107448806,0.1070216750044064,0.10562191324195752,1925.3398027861056,10,58
0,0.8962201139888727,0.16189960859030914,0.7407357366840586,1.0760471318377869,0.32103654805522497,0.36275672683985744,404.66486238012504,5,59
0,1.6508096213408705,-0.5495104475826664,0.6358861240702409,0.7903816790384939,0.38133444578289655,0.4216608693329297,119.82140766610004,10,59
0,0.7602817394528529,-0.7926744800230496,0.6781376483958921,0.8601712261603667,0.311514369675783,0.3044450838611378,441.75903744836694,5,60
0,1.4454334994653417,0.21491516536490163,0.7789324890497666,0.8734552851206487,0.29278429568264247,0.35342445202471684,194.81769806973617,10,60
0,0.6319425539832216,0.44432467385000196,0.7736114277308399,1.1728640011335192,0.4175488702385601,0.3952913341407803,466.8026139568126,5,61
0,1.4168829383175998,-2.175775692843418,0.5822478853104522,0.7267008554780658,0.47422185950415885,0.516501242952519,219.28008886890714,10,61
0,0.08173812793565235,0.7578974764860781,0.8312482833069148,1.6644139167733507,0.10686488740265837,0.1951730325525572,511.76692098453583,5,62
0,0.25086133802897687,0.17679975869613263,0.8101699413043475,1.2619700001816918,0.10794727861984504,0.3735314221019638,534.1213963761033,10,62
0,1.079143090792808,1.174407046542836,0.5048777121901025,1.3305726829726998,0.36411294605657807,0.30597170402359,189.95525558927176,5,63
0,1.7275955281479654,1.8346597011665424,0.5151338191631769,1.0578475638786613,0.3437910247938387,0.3512319564388922,-12.307829847988813,10,63
0,0.26115309136745535,-6.907275594257377,0.5143469927343136,0.576459548848467,0.10904250272022226,0.10366830870773552,1598.0716335473837,5,64
0,0.28199691695386325,-7.188520371843621,0.5086373077525463,0.5560692694794374,0.10270674727930285,0.10876594023771685,2030.6018902471833,10,64
0,0.6609578513923368,1.030016143332434,0.8998530891398131,5.1584204503035505,0.3076700623909989,0.1014836941644498,360.94318577170145,5,65
0,1.1115550362171522,0.39122063697071513,0.8331856096367956,1.8882866860577652,0.3582999742736532,0.682783078417287,402.5691212945119,10,65
0,0.2739067530402951,1.4138675119633202,0.6605177785715992,2.891867422597577,0.24127489376278904,0.1045825677184618,405.2846704776809,5,66
0,0.8098835917752483,1.0862766068634504,0.6446688159530276,2.380442863900085,0.2717532634759252,0.14548556240295446,329.02691426193024,10,66
0,0.8947945378728398,0.02648858685477581,0.5772066247546705,1.0917998111242464,0.3760710379972765,0.38240416717951253,296.19863292407143,5,67
0,1.4560703799211454,0.042825288809130536,0.505668247357919,1.4153884788724822,0.3755307941422445,0.23648016985321663,155.916428521929,10,67
0,0.38055641345440533,-0.30223702284005005,0.7678865612703243,0.7906668893004225,0.32225350713017153,0.4046912525583566,509.3046931584953,5,68
0,0.7941345445933536,-1.4828055722857691,0.637027510145896,0.7673162161041018,0.41115341870295574,0.4199873663483167,422.9757883658023,10,68
0,0.05004692691300773,0.728953959000453,1.4009471288722724,1.5890605601916166,0.10737467075151846,0.1185140192576789,628.6673046697606,5,69
0,0.2851349944350362,0.5415427757908016,1.231872029202231,1.315840302154971,0.10910671395432686,0.11158377613080872,863.3217024360404,10,69
0,0.7211204921914999,-0.9522231209164235,0.7666439796982032,0.8734851324021764,0.4423793871376388,0.468898537498556,467.0171962792,5,70
0,1.4356171003858655,-0.020347568601546857,0.8276264938158757,1.0882463597917607,0.4064782874705919,0.414616109598446,258.2919477215481,10,70
0,0.5365196799635329,1.3307384612385478,0.9589077275650117,0.952398405355928,0.24204791744553672,0.26798271054232636,454.6180213240817,5,71
0,1.273907204547788,2.1883762994039557,1.1277783228902205,1.375748576281826,0.25996035073895096,0.21615444561428088,348.06112771082667,10,71
0,0.24940126108125013,1.1293512286885625,0.6945207069380559,2.836061050969395,0.21222193181307514,0.20544102879794868,410.62955108400786,5,72
0,0.12567859567203227,1.49242754612468,0.8390532812163167,7.236947269430725,0.1600127271207426,0.1611168542556341,331.3399066431499,10,72
0,0.09550603188560888,1.201989158695483,1.0211172110391362,2.4581308558119104,0.31564498990651235,0.19898924740009366,542.093650468724,5,73
0,0.030015905040657674,1.113057679957116,0.9649031456821238,1.9844744907715737,0.332282728197406,0.29954955090276286,526.1872026099718,10,73
0,0.5920693110139902,0.5920249520460295,0.6059620165143915,1.1873995158282282,0.27456884197689496,0.24503471786750386,372.222259512854,5,74
0,1.1835812322602293,0.8317222804093016,0.6896571512834999,1.152162466562575,0.28766140878676244,0.30602368596285334,219.0982498235976,10,74
0,0.5225475450096358,-0.05145012676281027,0.5835579662684429,0.9873387641321547,0.3078790334018958,0.3191680146561661,420.31195908196,5,75
0,0.8775208612077443,0.07327141377560853,0.5424733566733946,1.1297668339692235,0.3283804763162177,0.3046158844440316,316.472012224693,10,75
0,0.1525194238923282,-1.2860949025274881,0.5677126970535817,0.7823671882533283,0.1334964817754879,0.10790400280306012,555.1585527239995,5,76
0,0.012294536709681239,-1.767473939679564,0.5319781776689636,0.7196812106855592,0.16805593682324294,0.10971885357438138,693.0803581879501,10,76
0,0.5434560505648104,1.3892329117870552,1.3515842212923839,1.112043934564464,0.4602617904633152,0.4302659429043898,544.9230248512353,5,77
0,0.9325254040985558,1.9726528669265346,1.7192661868542105,1.8580053866231405,0.34486251813808044,0.23687740249217026,408.75534795284364,10,77
0,0.4089828056060033,4.177936333515548,2.2318675271323962,6.809953118093908,0.16161189847616164,0.1275560239215892,325.330829512754,5,78
0,1.2206402387558428,3.3244535157102666,0.9231124228968319,1.8736678200355152,0.3471792493069681,0.37547529060002305,159.82600896836615,10,78
0,0.3522807491435104,1.9506226096788086,0.5003964815972166,0.9672357481026657,0.10801981924016513,0.1588252997046426,500.3536578778301,5,79
0,0.7330425064906598,3.046491324969655,0.5022450181336806,0.954438787795794,0.13782063945020412,0.1710587366289011,462.88392663380085,10,79
0,0.14260300367402812,2.4558802950366307,0.9737175855040925,0.8373113039161875,0.21288497557546532,0.2409933388034946,469.3151516047221,5,80
0,0.1710177106448172,3.454083304650554,1.3408785496840023,1.2632788243931432,0.1594685571150014,0.19040118964997743,365.64991704577125,10,80
0,0.09834193185987027,-0.12728159052132895,0.7911391809242945,0.7547603704154335,0.13772791794335504,0.10371486277928671,1712.517548896106,5,81
0,0.03314415985514364,-1.6840328286402386,0.7242344674627934,0.6542902087881606,0.10582466221590725,0.10657491108318606,1477.9564258990197,10,81
0,0.1368889740848683,4.3653181273983686,0.8467815046438458,1.161068511745615,0.10205567024093598,0.10744423412804688,1060.9582239767358,5,82
0,0.0,4.338072333322241,0.6780791560716994,1.1403798845529547,0.1021065323381396,0.1032235275464452,395.93496649125956,10,82
0,0.5666515963682667,2.045990735200353,1.2948944609068174,0.9759177293444203,0.10625712657158481,0.3200979761309577,443.674423849048,5,83
0,0.963026806696626,0.7382338057605289,0.8235133298548996,0.6790756633282653,0.2964831317488246,0.3968248688312076,278.71267521149304,10,83
0,0.8642001642657187,0.4245905566509433,0.9036185922865791,1.54172098809692,0.28492778688694675,0.3550144509494175,411.0500598627418,5,84
0,1.3883742205727048,0.4896145396327489,0.8329205768641956,2.1413105993746897,0.3027860395453017,0.227425650689059,308.9376482394568,10,84
0,0.6324285202706708,-2.3894610463780266,0.5658547257228492,0.7188195732102987,0.3231908776747159,0.3719454211818485,435.79428455841185,5,85
0,0.8368748704920945,0.5909444547817588,0.7972880454104274,0.954178420078891,0.3030534812126681,0.34761719898263643,390.13237563386167,10,85
0,0.5265653011408695,1.4706190723730512,0.9997152764548085,2.8240220752525036,0.29455702247512955,0.11678347723089871,551.6479530245526,5,86
0,1.1202273381894103,1.6604871907888124,1.1480369535055082,3.2394684309354567,0.23903903396677512,0.2183313220464369,369.164283786111,10,86
0,0.1050577698034379,1.4141415250722558,1.0516793867513758,2.51681203118065,0.10450559602478365,0.20686106663639736,654.5313546587441,5,87
0,0.374254064628562,1.2815466840455583,0.9138537317099571,2.1545485903242962,0.18116591469240173,0.2429754286053068,546.4224516973768,10,87
0,0.0,1.739733997332258,0.6788767016750552,1.380423549684609,0.17725688661758443,0.10596615573912627,521.2315779734573,5,88
0,0.3575472830099108,0.23310665885847046,0.6387226465414333,1.0492618858976477,0.1928865279237741,0.11510323921464,680.5328421578164,10,88
0,0.5825890695788438,1.4260495494634444,0.60957911825813,1.1217641041193058,0.16918518128888077,0.2365960550757159,296.6626606486873,5,89
0,1.130134708334632,0.1542625357347961,0.5530344117698598,0.8591640103145237,0.17112493833895015,0.3186420089308485,196.63427146976488,10,89
0,1.0355671007860139,2.0683767434312865,0.8435403046441095,2.150593784017463,0.33768780763236966,0.5057774192631276,304.479619757862,5,90
0,1.885686971309322,1.529654142843826,0.826509191959496,1.9842171786547107,0.3266080545907484,0.42094754866004586,95.91177551925071,10,90
0,0.36173405324569907,0.8198545333837238,0.7009308358639577,1.7271676336921598,0.290492258128074,0.1815605487401415,544.4626267043918,5,91
0,0.6935610036068389,1.1023898597182817,0.7375526255976492,2.001999471795845,0.30789237229224087,0.11525278506724079,458.8243466203642,10,91
0,0.23203929821168853,2.047460679757831,1.076078817521756,2.158606266550743,0.11851455156843915,0.12163601670538554,788.0416320274259,5,92
0,0.7133941359466988,2.0175572407295013,0.9225118320043721,2.1217281125103544,0.18173799635733462,0.10236905184943917,594.4358295932597,10,92
0,0.04989659890817469,1.1924192129520514,1.218440189308724,3.1461711532791927,0.10948828177408304,0.11175202636347853,730.098460462338,5,93
0,0.005877170595606732,1.1622467399546716,1.1264996053114182,3.559597463091312,0.10693100247534182,0.10973143261249702,738.3822204056218,10,93
