,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,Boundary Separation Accuracy,Collapse Speed,Collapse Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.2361967647405495,0.1397318509131498,2.0587041988889387,1.6309063404794526,0.24782844287181655,0.33293064723788746,0.1460172399473328,0.8071377250818242,676.1814922681342
0,0.0,0.03410895822984345,1.095023008341697,1.211636683857594,0.22607293084750915,0.366269572511889,0.31965070707292,0.5633337572688727,496.67198446721744
0,0.25088801900247915,0.16487154061973294,0.7926375736869904,3.1499053322130672,0.18181762603884724,0.17835881534228828,0.37982392666057435,0.3359893954589118,667.366971731291
0,0.2021107317665035,0.16488014399269102,3.4984554288195033,4.574495936820352,0.16648780729720164,0.20130424928891205,0.9405228007748092,0.37335117416608843,1057.3228693045016
0,0.3906855531657824,0.11478855891882168,0.7583347917386666,0.9944699286200462,0.4705992209029477,0.2389601879272111,0.33666753342435385,0.672949497974794,326.08339880442327
0,0.3508565068144929,0.12290006703063838,0.8180502676498933,0.5999998986272361,0.01592164962725251,2.823098030791328,0.4611557760065132,0.1264357873757871,790.3740500161521
0,0.18526372662855448,0.17869553304498165,1.969760912815647,3.529064688063488,0.3838272281488618,0.11904798068614421,0.32313276910518784,0.9395787682373727,867.9787843335479
0,0.18499007004310722,0.220820063387007,1.4087972191660239,5.887497495828838,0.0089984094248769,0.24779960795007058,0.12410312740019985,0.5441330624881404,966.8588623369401
0,0.13804312469476987,0.09724884675336082,2.4702973761643436,5.827845093635649,0.16385122229023322,0.1481710149362243,0.9385110979574858,0.27661202936670626,1082.3731462983953
0,0.1742002384203593,0.1943403704574909,5.490112293467392,4.088837804342894,0.4896551665508615,0.37376693272264755,0.8171806945258424,0.9724205807965324,888.0186483595885
0,0.08427663661722995,0.310768063182042,0.80742276121246,2.593469932579855,0.3355951696486629,0.19925016439294982,0.16364430989974554,0.741109421552224,595.4395030824736
0,0.20036842269811858,0.15037195976043233,1.3045627605538601,3.255465621416496,0.0,0.03744933959584395,0.19047840012783113,0.1746569457920345,1010.9020446399659
0,0.0,0.43647550959946274,0.5572513049520071,2.164200265847343,0.0,0.16136363457406538,0.14154797926852858,0.35245278982125994,526.48333352621
0,0.03140597794303413,0.11316711664990581,1.4536264651750344,2.3628677934428115,0.37159201657171415,0.2955615409371669,0.19520558857154152,0.9041978736570784,664.4265721177165
0,0.2571581592126209,0.286038976761814,1.8101145810827566,5.29860979922441,0.1760919674803253,0.234020342230539,0.7921581907432578,0.26908806625310694,885.5743751704205
0,0.3869503770969631,0.21549855366760556,2.6548017858245396,3.7965636355515406,0.029302865926811236,0.0631901676506747,0.31889537921919453,0.2548754169538567,1072.3084712947148
0,0.1779713842668049,0.1024557056270211,1.8559707112496446,2.6680049195037725,0.17090455260947388,0.5333333253250642,0.9538236220759704,0.967793310909358,714.02467532859
0,0.20672195758973935,0.14205512104699414,1.566029015854745,3.540747377694211,0.0,0.022359491014556282,0.1299795711000135,0.166505272509323,1085.7424608961624
