,v,k,data_prop,data_RT_cor,data_RT_err,pred_prop,pred_RT_cor,pred_RT_err,bias,v_L,v_R
0,-0.04216404881190707,0.5667112355129069,0.481,1.0547193347193342,1.0391907514450862,0.46,1.0320821017906545,1.038150375869296,0.65,3.0,3.0
0,-0.06352245259723403,0.6548185119535238,0.472,1.0206779661016947,1.0286174242424235,0.46546546546546547,1.0095650882562222,1.018134732956601,0.65,3.0,3.0
0,-0.011459551198702903,0.5353139071745613,0.495,1.058747474747474,1.0510693069306922,0.4724724724724725,1.0322690348184325,1.0133176588541668,0.65,3.0,3.0
0,0.02013524879518066,0.5415069531590233,0.5095095095095095,1.0743811394891942,1.0311428571428567,0.5205205205205206,1.0723766454558716,1.00759369234188,0.65,3.0,3.0
0,0.018088547237012857,0.5187447453644467,0.508,1.0324803149606296,1.0864430894308934,0.5255255255255256,1.062891802236857,1.012835081053789,0.7,3.0,3.0
0,-0.017937856470496574,0.7192022224066843,0.492,0.9690650406504064,1.0503740157480308,0.489,1.0193935248297072,1.0293392770749636,0.7,3.0,3.0
0,-0.02894948971176831,0.7923921847924241,0.4874874874874875,0.9943737166324436,0.9929882812499997,0.46546546546546547,1.0330416567032905,0.9892388974382686,0.7,3.0,3.0
0,-0.03707760273334064,0.6833386631131456,0.48348348348348347,1.0138302277432707,1.0228682170542633,0.489,0.9534307961626244,1.0185251468620116,0.7,3.0,3.0
0,0.03093445978779999,0.7388885871126362,0.5130260521042084,0.9982421874999996,1.0137860082304524,0.531,1.0544518974606847,0.9894142299194427,0.7,3.0,3.0
0,0.015964518593017785,0.720009198965308,0.507,1.0081656804733725,1.0123529411764702,0.525,0.991478477782993,1.0232348785464989,0.7,3.0,3.0
0,-0.031742010839676815,0.8329956698501985,0.485,0.9371134020618557,1.0292233009708738,0.473,0.9731198266770587,0.9802195348837752,0.7,3.0,3.0
0,-0.032218572828786256,0.6008733147761688,0.486,1.0504938271604936,1.02704280155642,0.481,1.0797317636312365,1.0662171043836832,0.7,3.0,3.0
0,0.002079902532217126,0.7685893053392467,0.5050100200400801,1.0130357142857143,1.0066801619433194,0.509,0.9645065328720241,0.9967813156561027,0.7,3.0,3.0
0,0.040438578837828906,0.7630023681929615,0.5175175175175175,0.9844294003868469,1.0170954356846467,0.4904904904904905,1.0252788403385544,1.002896158383925,0.7,3.0,3.0
0,-0.01646672603062227,0.8202944651333607,0.493,0.9910344827586205,0.9842800788954631,0.504,1.0431840007427822,1.0010808523618555,0.75,3.0,3.0
0,0.02330030325929776,0.8075251569837923,0.5105105105105106,1.0219607843137248,0.9573824130879346,0.49498997995991983,1.0285951858161595,0.9963282946127072,0.75,3.0,3.0
0,-0.0015452549510667256,0.6669187850650922,0.499,1.0209619238476948,1.02439121756487,0.494,0.996467940064556,1.0654056432611434,0.75,3.0,3.0
0,-0.018027202214861496,0.9541243066505012,0.4914914914914915,0.9443584521384926,0.9733070866141732,0.4774774774774775,0.9172347294536797,0.9435882107249729,0.75,3.0,3.0
0,-0.007712120527795711,0.922767392548425,0.496,0.9528830645161288,0.9782142857142855,0.479,0.9311371561320472,0.927179957672492,0.75,3.0,3.0
0,0.04426660957477397,0.7583413611119173,0.519,0.9836223506743733,1.02022869022869,0.542,1.0122705130269283,1.0331102898707665,0.75,3.0,3.0
0,-0.012353917660482511,0.9222840205038004,0.495,0.9774343434343433,0.954277227722772,0.48,0.989073368635722,0.9690116763353327,0.75,3.0,3.0
0,0.019505361335755006,0.7543872264217023,0.508,0.989606299212598,1.0154878048780485,0.513,0.99277285090282,1.0152070794606094,0.75,3.0,3.0
0,0.06562084736419166,0.7417212626278181,0.5290581162324649,0.9963825757575756,1.0133829787234039,0.514,0.9808383120846059,0.9874265400260481,0.75,3.0,3.0
0,-0.012027928738855024,0.816336728798496,0.4944944944944945,0.974574898785425,1.002039603960396,0.489,0.9397226713351599,1.0091481018026276,0.75,3.0,3.0
0,-0.007223669750568762,0.7897158462815268,0.495,0.9820404040404038,0.9606534653465347,0.502,0.9900999807819705,0.9924479610714211,0.8,3.0,3.0
0,0.10085180359417299,0.859235539755466,0.544,0.9696139705882352,0.9861184210526315,0.541,1.0119655543076493,0.9821275959816783,0.8,3.0,3.0
0,-0.01015083001211818,0.9685697114974499,0.4954954954954955,0.9678989898989897,0.9445238095238094,0.529,0.9345735531379088,0.9594469652993359,0.8,3.0,3.0
0,-0.006569301764191878,0.9791826504475517,0.497,0.9507444668008049,0.9570775347912523,0.487,0.9361469123391397,0.9527126234886392,0.8,3.0,3.0
0,-0.030471199424314584,0.9107800911901128,0.487,0.9791375770020531,0.9575438596491225,0.5045045045045045,0.9617155038164915,0.9315374389052964,0.8,3.0,3.0
0,0.05833116213747137,0.8322758390854869,0.525,0.9737714285714283,0.9963368421052627,0.5265265265265265,0.9651068386207844,0.9804589834894839,0.8,3.0,3.0
0,0.02071668406714819,0.8494619268890944,0.5085085085085085,0.9648228346456692,0.9982484725050914,0.515,0.9843858063621389,0.9439341577553724,0.8,3.0,3.0
0,0.02108889921992129,0.949586362936671,0.509,0.9655992141453827,0.9543380855397146,0.5415415415415415,0.963258614805234,0.9680849116084234,0.8,3.0,3.0
0,0.005300521165346745,0.8104516103619214,0.502,0.9945418326693223,0.985180722891566,0.491,0.952136230223564,0.9609691791650501,0.8,3.0,3.0
0,-0.03492087708102895,0.8636936706468135,0.484,0.97698347107438,0.978875968992248,0.492,0.9643507296552289,1.0152565066033374,0.8,3.0,3.0
0,-0.01671149514278079,1.188028417250017,0.494,0.9314372469635628,0.8956521739130435,0.473,0.892946960218675,0.9219097787121825,0.85,3.0,3.0
0,-0.036366765897888446,1.0504458287219602,0.486,0.9443621399176956,0.935077821011673,0.468,0.9204306394634016,0.9332740855476848,0.85,3.0,3.0
0,-0.0020169444601573984,1.084565550887259,0.4994994994994995,0.9346492985971941,0.9316799999999998,0.5,0.9363361662278582,0.9267309910307843,0.85,3.0,3.0
0,-0.06650004426930244,0.9113076937217708,0.471,0.9473673036093413,0.9849905482041582,0.445,0.9758424485036011,0.9829382479841169,0.85,3.0,3.0
0,0.03185158484798235,1.1192330654773013,0.5135406218655968,0.9236718749999999,0.9290309278350515,0.553,0.9394464199537325,0.9288280517641335,0.85,3.0,3.0
0,-0.045578562381312145,1.271901524681125,0.482,0.907219917012448,0.8896911196911197,0.492,0.9180142476867792,0.8708222273379638,0.85,3.0,3.0
0,-0.002818654501982903,1.0657420903259824,0.4984984984984985,0.9389959839357432,0.9344111776447106,0.494,0.9465773628274688,0.9760157616336562,0.85,3.0,3.0
0,-0.023792350649524275,1.1783559584662644,0.491,0.9079429735234217,0.9221218074656187,0.477,0.8898231739472996,0.8991201385466103,0.85,3.0,3.0
0,0.046911114064810557,0.9610106707788011,0.52,0.9574999999999997,0.9573749999999996,0.533,0.9811040395369529,0.9656627778938225,0.85,3.0,3.0
0,0.028748188477888653,0.8826850729187881,0.512,0.9583203124999999,0.9905122950819668,0.506,0.9594806404418122,1.0190248793613759,0.85,3.0,3.0
0,0.009194374209741016,1.3188032900208837,0.504,0.9016468253968253,0.8782056451612904,0.464,0.9046154321603134,0.8946893257850512,0.9,3.0,3.0
0,0.029400049969817228,1.149579973864907,0.513,0.9444249512670563,0.8951745379876798,0.504,0.9348241962459366,0.9129393014825096,0.9,3.0,3.0
0,0.0063921807617520025,1.3790446923272266,0.503,0.868747514910537,0.8907444668008049,0.504,0.8614123443531735,0.8373668675609681,0.9,3.0,3.0
0,0.028708064787061744,1.1389657188893416,0.511,0.9068297455968691,0.9388752556237219,0.523,0.9036070393255549,0.9029274652004217,0.9,3.0,3.0
0,-0.003201282036235338,1.1626447323521272,0.499,0.9218837675350703,0.9142315369261477,0.507,0.9149210297340731,0.9261302978991957,0.9,3.0,3.0
0,-0.04926886244840491,1.0855563556216326,0.479,0.9492693110647178,0.9171785028790789,0.4804804804804805,0.9399958401772197,0.949085436294265,0.9,3.0,3.0
0,-0.006095619032751424,1.367754862641396,0.498,0.873112449799197,0.8895418326693229,0.488,0.88026397202403,0.863027310724529,0.9,3.0,3.0
0,0.10751141102679164,1.2339256297395833,0.542,0.8918450184501843,0.9181222707423582,0.547,0.8233972781473556,0.9033406648980272,0.9,3.0,3.0
0,0.05237970416850908,1.1666196629593257,0.522,0.9136973180076631,0.9201882845188286,0.515,0.9300979626585044,0.9032035954765952,0.9,3.0,3.0
0,0.04516698707154889,1.009513653012341,0.5205205205205206,0.9765576923076922,0.9156158663883088,0.508,0.9211666410893709,0.9550512918444546,0.9,3.0,3.0
0,-0.031934637760495384,1.2813519573642786,0.487,0.8927515400410679,0.8994931773879145,0.505,0.9630379821659679,0.9436207650827904,0.95,3.0,3.0
0,0.030261812916257742,1.2438782718579822,0.5135135135135135,0.9003313840155945,0.905617283950617,0.52,0.9451283294563052,0.9045269971632858,0.95,3.0,3.0
0,0.00804713759932548,1.285102569343904,0.504,0.9116468253968254,0.8793750000000001,0.524,0.890939201050908,0.9207480119197794,0.95,3.0,3.0
0,0.07983222388268287,1.5347344733079429,0.531,0.8419585687382299,0.8660554371002134,0.546,0.8149850160997562,0.8452811717065235,0.95,3.0,3.0
0,0.03751651821193979,1.412869940535995,0.514,0.8583463035019456,0.8901440329218109,0.4934934934934935,0.889345623207315,0.8654229441459299,0.95,3.0,3.0
0,0.0018707779964218056,1.4159592969690549,0.5,0.8671599999999998,0.8794800000000003,0.518,0.8713773789780755,0.8585825594297699,0.95,3.0,3.0
0,0.06810919598024928,1.3580760186743812,0.526,0.8733650190114068,0.8929957805907175,0.5195195195195195,0.8685228352798945,0.8604348322836496,0.95,3.0,3.0
0,-0.047181235410647795,1.1741063197946413,0.479,0.8950730688935282,0.9340499040307103,0.487,0.8844226103648477,0.9101378494762188,0.95,3.0,3.0
0,0.012158189745251742,1.545825240562272,0.504,0.8318849206349208,0.873084677419355,0.536,0.8662787989657805,0.8188290158362663,0.95,3.0,3.0
0,-0.05475369088767046,1.1889432077071889,0.478,0.9203347280334728,0.9059003831417627,0.473,0.8736226702756011,0.8951871883858268,0.95,3.0,3.0
0,0.03616002343827712,1.5078027712634439,0.512,0.8424414062500001,0.8745696721311478,0.524,0.88961635453337,0.8805778459171277,1.0,3.0,3.0
0,-0.028600072695290094,1.486808380016968,0.488,0.8600204918032787,0.8630078125000001,0.49,0.8630921299476925,0.8525134041571231,1.0,3.0,3.0
0,-0.01396715935882035,1.3607683336754404,0.493,0.8834077079107505,0.8818343195266275,0.49,0.9108830593358075,0.9020409153526215,1.0,3.0,3.0
0,-0.07044781044886987,1.4370447106478152,0.473,0.8747357293868924,0.8642125237191652,0.453,0.9155605415403797,0.8676184420698737,1.0,3.0,3.0
0,-0.022033529222827985,1.5347555106895743,0.492,0.8570121951219514,0.850984251968504,0.486,0.8293226883063872,0.8517151055576394,1.0,3.0,3.0
0,-0.01809505278747457,1.565121367776012,0.493,0.8484178498985803,0.8498027613412231,0.477,0.8638545591124963,0.8618099291354939,1.0,3.0,3.0
0,0.021444570642666565,1.5579243060163892,0.508,0.8348622047244098,0.866117886178862,0.489,0.857204676700902,0.8730240917909268,1.0,3.0,3.0
0,-0.003532955072975416,1.4398817214008097,0.499,0.8807615230460925,0.857744510978044,0.5075075075075075,0.8702743672931528,0.8194772758411215,1.0,3.0,3.0
0,0.007441117005648415,1.4820976477338925,0.504,0.8761904761904763,0.8480443548387099,0.498,0.8442626067996195,0.860109998398165,1.0,3.0,3.0
0,0.003234182169392476,1.513848815818052,0.501,0.8587225548902196,0.8553907815631265,0.485,0.841671210303222,0.8728709147620753,1.0,3.0,3.0
0,0.6108935009632964,0.6181582688701777,0.751,0.9641278295605858,0.9521686746987951,0.7577577577577578,0.9654954087496606,0.9959008792061257,0.5,4.0,3.0
0,0.5837984931680255,0.6104479307751033,0.742,0.9700134770889486,0.9724031007751938,0.734,0.9891810164063215,0.9994137094605805,0.5,4.0,3.0
0,0.6280720630218529,0.6129095115933294,0.757,0.9574108322324967,0.9648148148148146,0.739,0.9627826354704199,1.0699184316801205,0.5,4.0,3.0
0,0.5703353713753198,0.6868094422693418,0.7347347347347347,0.9354359673024522,1.0187547169811317,0.745,0.9467754733445974,1.0114165710081289,0.5,4.0,3.0
0,0.617138050697963,0.8249360240622614,0.746,0.9167292225201072,0.9461811023622048,0.758,0.9292271386560831,0.9289228858999427,0.5,4.0,3.0
0,0.5600039394208246,0.835473917375289,0.726,0.9068181818181817,1.0033941605839414,0.699,0.9242218999381908,0.9921697964791706,0.5,4.0,3.0
0,0.5996196653297658,0.6236124032704294,0.747,0.9554082998661311,0.9972727272727271,0.7507507507507507,0.9842392256287463,0.9494759442016225,0.5,4.0,3.0
0,0.5973411586853767,0.6284918965262359,0.746,0.9597184986595172,0.9784645669291337,0.771,0.9809207851265382,0.9397462531989877,0.5,4.0,3.0
0,0.5712494720112584,0.6282779270612462,0.737,0.9630122116689281,0.9840304182509504,0.7297297297297297,0.9428854613141794,0.9662778375098812,0.5,4.0,3.0
0,0.5764664858444293,0.680958832580498,0.737,0.9461194029850742,0.992395437262357,0.738,0.9338673741250746,0.9611112908041695,0.5,4.0,3.0
0,0.5887259479189988,0.7551331938364416,0.739,0.9408119079837618,0.9370114942528736,0.744,0.9715006859424044,0.9816823160256765,0.55,4.0,3.0
0,0.5905547695634871,0.8336868793588506,0.737,0.9175169606512891,0.9489733840304182,0.737,0.9217573843244454,0.9304953643146128,0.55,4.0,3.0
0,0.6283613364676287,0.7023090679499471,0.754,0.9317771883289122,0.9863008130081296,0.751,0.9519724337361527,1.0302470975062563,0.55,4.0,3.0
0,0.5496461657504722,0.6656262585430698,0.728,0.9528296703296701,1.0070588235294116,0.748,0.9565815200415918,0.9679585127838403,0.55,4.0,3.0
0,0.5842099979722843,0.6208101042520244,0.7417417417417418,0.944898785425101,1.038837209302325,0.741,0.9585434127806858,0.980338326376416,0.55,4.0,3.0
0,0.5389676269997724,0.7412838814702488,0.7217217217217218,0.9352427184466019,1.0034892086330935,0.707,0.9637074813842033,0.9965449527568683,0.55,4.0,3.0
0,0.5684465353222431,0.7189418093787967,0.733,0.9374215552523871,0.9934082397003742,0.742,0.9818012891749782,1.0054105329685998,0.55,4.0,3.0
0,0.5890743650028294,0.664011969156675,0.742,0.9630727762803233,0.9482945736434107,0.736,0.96321495185948,0.9538943167578143,0.55,4.0,3.0
0,0.5619403068229109,0.70402176517397,0.731,0.9168536251709986,1.0693680297397763,0.717,0.9709513249119308,1.015758805952979,0.55,4.0,3.0
0,0.5535966354358385,0.6488216743760246,0.73,0.9528904109589039,1.0149629629629626,0.745,0.9921243370404572,0.9364811271821167,0.55,4.0,3.0
0,0.5038209611715627,0.8507527464677843,0.705,0.9054609929078012,1.0265084745762711,0.71,0.9512748770042347,0.9971333229472747,0.6,4.0,3.0
0,0.5538950808694861,0.8380239789760637,0.724,0.9210359116022099,0.9636231884057969,0.692,0.8875797998305843,0.9879363002055791,0.6,4.0,3.0
0,0.5077383055600406,0.8328940130225511,0.707,0.9073408769448373,1.032696245733788,0.708,0.9331736545326146,0.897225470929707,0.6,4.0,3.0
0,0.4615660727393615,1.035115977448483,0.685,0.9005255474452554,0.933492063492063,0.693,0.893112171282552,0.9609124480594947,0.6,4.0,3.0
0,0.5315793538348444,0.5907908830252863,0.724,0.9878176795580107,0.9788768115942029,0.71,1.0114002097775805,1.027358514398324,0.6,4.0,3.0
0,0.5608667416495788,0.7018347872892517,0.731,0.9456361149110807,0.982750929368029,0.746,0.9618587450672843,0.9991723677566752,0.6,4.0,3.0
0,0.5228665981023706,0.8461805925743662,0.713,0.9291164095371668,0.9503135888501738,0.7247247247247247,0.9287720664150382,0.9036854333956983,0.6,4.0,3.0
0,0.5399924400326901,0.8723836448717314,0.718,0.9274930362116989,0.9321985815602837,0.71,0.9332803021480374,0.8898400778371223,0.6,4.0,3.0
0,0.5379681641702443,0.8240598159354335,0.719,0.9232545201668984,0.9726334519572952,0.737,0.9136661880796174,1.0021805851626062,0.6,4.0,3.0
0,0.529343761393729,0.718815703913599,0.7187187187187187,0.9326323119777156,1.038291814946619,0.709,0.9280854510920136,0.9462576313338948,0.6,4.0,3.0
0,0.538122969299599,0.9190335268564485,0.716,0.9051955307262568,0.9574647887323938,0.7367367367367368,0.9302045527827143,0.9836140547449341,0.65,4.0,3.0
0,0.5469245270057529,0.8135255390297006,0.722,0.9079224376731302,1.0241366906474816,0.746,0.9627752353394949,0.9948301555783381,0.65,4.0,3.0
0,0.4988618191037553,0.8894595180608343,0.7024048096192385,0.8968901569186877,1.0191245791245787,0.686,0.9302723058748509,0.9166516608583478,0.65,4.0,3.0
0,0.5079552494627864,1.0100979769126175,0.702,0.8887464387464387,0.9597986577181208,0.704,0.9552894003186665,0.8998621662750832,0.65,4.0,3.0
0,0.5024627107698995,0.8768668317791849,0.7037037037037037,0.8964864864864865,1.0318918918918918,0.707,0.9314841745519687,0.9699948497443729,0.65,4.0,3.0
0,0.4955022123494328,0.9221505576316519,0.7,0.8921857142857142,1.012633333333333,0.69,0.9026439228589734,0.8954273533298444,0.65,4.0,3.0
0,0.5250234829884893,0.9618424454790937,0.7094188376753507,0.877090395480226,1.0129655172413787,0.721,0.9491280186770414,0.950585372213848,0.65,4.0,3.0
0,0.4784034902517506,0.8137380654293722,0.697,0.9236872309899569,1.0159405940594053,0.693,0.9310637611508343,0.9549410491028975,0.65,4.0,3.0
0,0.51738664205433,0.7040367687793135,0.715,0.9576223776223773,0.9878596491228069,0.731,0.9272770318214311,0.9643071148583452,0.65,4.0,3.0
0,0.4804771319669402,1.0324009301753139,0.6916916916916916,0.9007959479015918,0.9286038961038965,0.696,0.9252272700693072,0.9096062880588343,0.65,4.0,3.0
0,0.4260488305491396,1.0692798660036933,0.6696696696696697,0.8729895366218235,0.9900909090909088,0.662,0.9172477326441247,0.9233480956359821,0.7,4.0,3.0
0,0.5355951344335972,1.0724303800169226,0.709,0.8533991537376587,1.0044329896907214,0.6996996996996997,0.9020984491736412,0.9228776757066413,0.7,4.0,3.0
0,0.48018931756979283,0.9628025504030867,0.6933867735470942,0.8965173410404622,0.9816666666666662,0.712,0.9159109105234474,1.0063506129292283,0.7,4.0,3.0
0,0.49032237578613896,0.9942027571374757,0.6956956956956957,0.8781438848920863,1.0050986842105258,0.672,0.9245881898374151,0.9269482871548195,0.7,4.0,3.0
0,0.5364943873535101,0.8052676153098292,0.7187187187187187,0.9258495821727016,0.9871886120996436,0.7107107107107107,0.9239098708700096,0.9112065505071715,0.7,4.0,3.0
0,0.4596730414676538,0.8979396259263858,0.687,0.9042794759825326,1.0165814696485618,0.695,0.9485428344577721,0.9789675662156824,0.7,4.0,3.0
0,0.4701860664945411,0.8421169214345404,0.693,0.925093795093795,0.9981758957654723,0.666,0.947525579243499,0.9699158861955661,0.7,4.0,3.0
0,0.45547453665861753,0.8767183677154468,0.6866866866866866,0.9205393586005829,0.9901916932907346,0.6716716716716716,0.9729353365092607,0.9753013031352583,0.7,4.0,3.0
0,0.513321976891948,0.9939087899722329,0.7047047047047047,0.8911505681818181,0.9596271186440677,0.698,0.900418270536093,0.857219333202229,0.7,4.0,3.0
0,0.4990330161367067,1.0264621500380136,0.6976976976976977,0.8525251076040172,1.0424172185430458,0.683,0.9321826862945717,0.9242498325119656,0.7,4.0,3.0
0,0.41221318036091625,1.0700430463004365,0.6636636636636637,0.8588838612368025,1.0233928571428568,0.667,0.9026939582149801,0.8717854037039444,0.75,4.0,3.0
0,0.3742454643140404,0.7264150653174948,0.6586586586586587,0.9216717325227961,1.1094134897360688,0.662,1.0055962296510073,1.0297648028699578,0.75,4.0,3.0
0,0.39148765312316425,1.2052116489984785,0.6506506506506506,0.8162461538461537,1.0401146131805152,0.657,0.8681830530426249,0.9297510037985176,0.75,4.0,3.0
0,0.4336743503110796,0.9278249682766139,0.6756756756756757,0.8858814814814815,1.0481481481481476,0.6556556556556556,0.9507474693968172,0.9278755770828648,0.75,4.0,3.0
0,0.4365701718687731,0.9954926762562274,0.676,0.8891124260355031,0.9937962962962962,0.67,0.9216922128867621,0.9263901307769212,0.75,4.0,3.0
0,0.4541039334203673,1.1641525582057917,0.6773547094188377,0.8485798816568049,0.9825155279503103,0.685,0.8724769540042752,0.864761464558497,0.75,4.0,3.0
0,0.3573017440592483,1.2664165831889258,0.638,0.8365517241379309,0.9711049723756905,0.629,0.8784972716366285,0.8739182079836246,0.75,4.0,3.0
0,0.3788835331968131,0.9605311511452372,0.6536536536536537,0.8730934150076568,1.0619364161849707,0.664,0.9445416863004549,0.9307799883810836,0.75,4.0,3.0
0,0.38545053197001694,1.2167455946807009,0.65,0.8389846153846152,0.9868571428571427,0.649,0.8959217591651284,0.9083004809280949,0.75,4.0,3.0
0,0.3969993220963853,1.1565961990783502,0.655,0.8303816793893127,1.0355362318840575,0.663,0.8718744921344134,0.8626436247473842,0.75,4.0,3.0
0,0.35433263982682833,1.2024535721243366,0.6366366366366366,0.7976729559748429,1.0742699724517901,0.646,0.8717622142131068,0.888094604911984,0.8,4.0,3.0
0,0.39301413357427184,1.1993070988057741,0.651,0.8115053763440861,1.052722063037249,0.672,0.8800878818947757,0.8649642664028567,0.8,4.0,3.0
0,0.4078632233008985,1.124558265045246,0.6596596596596597,0.8367981790591805,1.0410588235294114,0.66,0.909670331157866,0.9004257234826465,0.8,4.0,3.0
0,0.3342611448805618,1.0537150539926305,0.6336336336336337,0.8507109004739336,1.0555191256830596,0.629,0.9556347284138389,0.9469462559069926,0.8,4.0,3.0
0,0.39387711898889866,1.0299650964085303,0.6576576576576577,0.857290715372907,1.051491228070175,0.67,0.8906538243419985,0.9260088711091075,0.8,4.0,3.0
0,0.33671891547255206,1.2165278348645334,0.6286286286286287,0.8030095541401273,1.0592452830188674,0.635,0.8991597336660413,0.9585718729236813,0.8,4.0,3.0
