,v,k,data_prop,data_RT_cor,data_RT_err,pred_prop,pred_RT_cor,pred_RT_err,bias,v_L,v_R
0,0.6793465097268628,0.09194164898890232,0.7917917917917918,1.0551959544879894,1.0650480769230766,0.805,1.07164951937698,1.069450583608678,0.5,3.0,2.0
0,0.6426926973698109,0.005225501331492525,0.7827827827827828,1.0964450127877232,1.0672350230414744,0.7737737737737738,1.0674340188907963,1.1572108404493382,0.5,3.0,2.0
0,0.6932214742314105,0.1440353213061741,0.795,1.0265283018867921,1.1077560975609748,0.783,1.0435960145403151,1.0788402477731298,0.5,3.0,2.0
0,0.63533540182794,0.2163714727610984,0.773,1.0445407503234148,1.0313656387665195,0.768,1.018809594743338,1.0620545816770748,0.55,3.0,2.0
0,0.5978940796275933,0.411457757120516,0.7535070140280561,1.017792553191489,0.9767479674796747,0.7517517517517518,1.0135352295195963,1.0006926834805054,0.55,3.0,2.0
0,0.5849182876570532,0.2113922121285231,0.756,1.048796296296296,1.0867622950819669,0.776,1.03498493925193,1.0546364350177975,0.55,3.0,2.0
0,0.6286152040016407,0.12663093534209233,0.774,1.0644702842377256,1.0670353982300882,0.7895791583166333,1.1124208142348118,1.076896363308361,0.55,3.0,2.0
0,0.6383429594782234,0.24415505103518378,0.773,1.0376714100905557,1.022511013215859,0.7937937937937938,1.0356018435014778,1.0053711013907227,0.55,3.0,2.0
0,0.6790656705710023,0.13397017803354555,0.7915831663326653,1.0232911392405062,1.1618749999999987,0.8,1.0312748726937535,1.0926740547344658,0.55,3.0,2.0
0,0.618001845863785,0.2006497877379351,0.768,1.0427864583333328,1.080086206896551,0.7607607607607607,1.0546252754396694,1.0302123847996445,0.55,3.0,2.0
0,0.6734860653513038,0.1880041035323178,0.787,1.034485387547649,1.0535211267605633,0.796,1.0423455003995534,1.1569669355102905,0.55,3.0,2.0
0,0.6502372877361876,0.22869437714756513,0.7783350050150452,1.0155283505154635,1.1157918552036195,0.782,1.0805557411302955,1.0377414641391143,0.55,3.0,2.0
0,0.6814363850288244,0.20576592355184392,0.7887887887887888,1.0345685279187815,1.0212322274881516,0.778,1.0482281168187648,1.1037109143597088,0.55,3.0,2.0
0,0.6724631549240322,0.21570974882566515,0.786,1.0206743002544523,1.0816355140186906,0.79,1.0442305623172483,0.9232083502382593,0.6,3.0,2.0
0,0.603944131916839,0.2861951861638029,0.7595190380761523,1.0516886543535615,0.9701666666666667,0.77,1.0100979930283585,1.090346542341162,0.6,3.0,2.0
0,0.575697629026628,0.23721093039688299,0.752,1.0289627659574465,1.135806451612903,0.7437437437437437,1.0368532273629028,1.0419356750843507,0.6,3.0,2.0
0,0.6370074879675811,0.27397816473719916,0.772,1.0110621761658027,1.0943421052631574,0.7987987987987988,1.042732213734994,1.0785154870125941,0.6,3.0,2.0
0,0.6290926092764633,0.26364136172881736,0.7697697697697697,1.0133289986996097,1.1069565217391295,0.743,1.0190205781597446,1.009095212807966,0.6,3.0,2.0
0,0.5906255593755597,0.24010041241514646,0.757,1.0202509907529722,1.1408641975308633,0.744,1.0805341714077097,1.1009379346751023,0.6,3.0,2.0
0,0.6120288940567982,0.1448164431602333,0.768,1.0489453124999997,1.1265948275862063,0.734,1.085545677376329,1.1351701171825055,0.6,3.0,2.0
0,0.6173073275346695,0.21134062318966065,0.7667667667667668,1.0565926892950388,1.0132188841201712,0.754,1.0427463395327652,1.05200218988355,0.6,3.0,2.0
0,0.6334351867091345,0.38612962779892096,0.7667667667667668,0.9889947780678849,1.0630472103004285,0.773,1.0010397092872552,1.0362576050611336,0.6,3.0,2.0
0,0.6689699970762535,0.3273595894448061,0.78,1.0135128205128203,0.9820454545454543,0.779,0.9594195444467036,1.0233428372909157,0.6,3.0,2.0
0,0.6098943567187693,0.37771823480590977,0.759,0.988524374176548,1.0941493775933608,0.7547547547547547,1.005789407241075,1.0304413028040103,0.65,3.0,2.0
0,0.5688111643059767,0.5189631355341586,0.7397397397397397,0.9644384303112313,1.07476923076923,0.739,0.995027899315994,1.0368136593506205,0.65,3.0,2.0
0,0.5983217819269718,0.439064046870591,0.7527527527527528,1.0042686170212762,0.9949797570850196,0.7667667667667668,1.0352622501720157,0.9988638784979534,0.65,3.0,2.0
0,0.6226783252241653,0.30440894041989053,0.766,0.9963577023498692,1.1270940170940162,0.7587587587587588,1.0212847671906387,1.0200332883426566,0.65,3.0,2.0
0,0.6359900714669098,0.4078781243668283,0.7667667667667668,0.9870757180156655,1.0439914163090123,0.78,1.0254720498602299,1.0108902443577983,0.65,3.0,2.0
0,0.6556636185600893,0.2243868760167182,0.7797797797797797,1.0332349165596915,1.0418181818181815,0.778,1.0406308239801643,0.9961526959904747,0.65,3.0,2.0
0,0.5863061036822825,0.42474579963196707,0.7492477432296891,0.9842168674698792,1.086959999999999,0.745,1.0276110436092303,1.009748996254223,0.65,3.0,2.0
0,0.5824977945783658,0.27552719464986775,0.7527527527527528,1.0371941489361698,1.0591902834008093,0.745,1.0672254260333804,1.0221676797357246,0.65,3.0,2.0
0,0.6065341656286736,0.5426630157489428,0.752,0.9629920212765956,1.0238306451612902,0.731,1.0366457215781648,1.0167708833047235,0.65,3.0,2.0
0,0.5425483722604374,0.3901232000018839,0.7344689378757515,1.0096589358799453,1.0691698113207542,0.742,1.0263439947784154,1.0091619142805566,0.65,3.0,2.0
0,0.5750959686723931,0.40173213979824324,0.746,0.9833109919571041,1.117913385826771,0.757,0.9917460328970549,1.0064055580350841,0.7,3.0,2.0
0,0.5692181065482953,0.23356907986778971,0.7497497497497497,1.0425767690253664,1.1031999999999993,0.7462387161484454,1.086416696990732,1.051031104760696,0.7,3.0,2.0
0,0.5752016987953774,0.4921794350449369,0.743,0.9707940780619108,1.0798443579766532,0.7357357357357357,0.9744375633837572,0.9432017849568968,0.7,3.0,2.0
0,0.49986106137915615,0.26505967094765476,0.7227227227227228,1.0513434903047085,1.1078339350180502,0.719,1.0696596869967265,1.044868561981766,0.7,3.0,2.0
0,0.5485259696508825,0.5477580554828502,0.7314629258517034,0.9654657534246573,1.0587313432835816,0.7387387387387387,1.0207249132212561,0.9444380198981661,0.7,3.0,2.0
0,0.555285809289558,0.5319958482868443,0.7344689378757515,0.9552933151432467,1.1058867924528297,0.729,1.015970276988014,1.004860515970463,0.7,3.0,2.0
0,0.5621470219131645,0.27747280032928645,0.7457457457457457,1.0120402684563754,1.1597637795275584,0.732,1.059320370680158,1.0815442784500282,0.7,3.0,2.0
0,0.5751181562319938,0.3572713153956433,0.7474949899799599,1.008445040214477,1.079761904761904,0.768,1.0538086880055937,1.0388713517395733,0.7,3.0,2.0
0,0.5126530152775224,0.49224412315903465,0.720160481444333,0.9790668523676879,1.0922580645161282,0.7,1.0075670222618454,1.0438243091862562,0.7,3.0,2.0
0,0.5829977098727738,0.36790384327484527,0.75,0.9853466666666667,1.136319999999999,0.737,1.000277483818773,0.9830194169767997,0.7,3.0,2.0
0,0.46756441392700554,0.520125018574996,0.702,0.9867948717948715,1.0794966442953018,0.711,1.0055856514741572,1.0362022063883602,0.75,3.0,2.0
0,0.4986226824530831,0.34893844915300537,0.7194388777555111,0.9940807799442893,1.1809642857142848,0.69,1.0096067191895726,1.0327598897058183,0.75,3.0,2.0
0,0.5186770987978654,0.4502203266278519,0.7237237237237237,0.990290456431535,1.0940217391304345,0.7317317317317318,1.0197371341546264,1.0488851326944273,0.75,3.0,2.0
0,0.5294501979584387,0.473485163987353,0.727,0.9773452544704261,1.1083882783882781,0.72,1.0370279006299379,1.0174718279600454,0.75,3.0,2.0
0,0.522150520468406,0.6002114590145573,0.720160481444333,0.9530222841225626,1.0652329749103937,0.742,1.0017009391495313,0.9725193504797003,0.75,3.0,2.0
0,0.5185414885269225,0.6004093255307353,0.7187187187187187,0.9434679665738162,1.0993238434163695,0.725,0.9942621908449334,0.9672870445171152,0.75,3.0,2.0
0,0.4651907705260503,0.4996776842207839,0.7017017017017017,0.9671184022824534,1.1443624161073818,0.682,1.0188927660378098,1.0529323091156162,0.75,3.0,2.0
0,0.5355460142157683,0.31653609820030854,0.7347347347347347,1.0182152588555853,1.1315471698113204,0.7237237237237237,1.0350695330516768,0.9805162252982149,0.75,3.0,2.0
0,0.485295127563812,0.5154490068479385,0.709,0.9700423131170659,1.1154639175257728,0.72,0.9770879298513933,1.0467876531120328,0.75,3.0,2.0
0,0.4702082074530524,0.5177888045854314,0.7031093279839519,0.9814693295292436,1.09331081081081,0.712,1.015247585581614,1.0818928365235596,0.75,3.0,2.0
